event_id,date,warehouse_id,product_id,location_code,quantity_picked,pick_duration_seconds
E11993,2024-10-23,WH1,P012,WH1-Z4-A2-R2-S1,5,51.2
E11993,2024-10-23,WH1,P014,WH1-Z4-A1-R1-S2,4,25.4
E11993,2024-10-23,WH1,P007,WH1-Z2-A2-R5-S1,1,63.1
E11994,2024-05-02,WH2,P020,WH2-Z4-A3-R1-S1,4,108.0
E11994,2024-05-02,WH2,P003,WH2-Z3-A4-R1-S2,5,38.5
E11994,2024-05-02,WH2,P015,WH2-Z4-A4-R2-S1,7,34.1
E11994,2024-05-02,WH2,P016,WH2-Z3-A3-R3-S1,2,42.5
E11995,2024-12-28,WH1,P008,WH1-Z3-A2-R1-S2,10,85.3
E11995,2024-12-28,WH1,P011,WH1-Z2-A1-R1-S2,4,41.3
E11996,2024-07-21,WH3,P006,WH3-Z3-A1-R2-S2,7,81.2
E11996,2024-07-21,WH3,P016,WH3-Z1-A4-R2-S3,3,73.2
E11996,2024-07-21,WH3,P020,WH3-Z3-A4-R3-S2,4,55.5
E11996,2024-07-21,WH3,P008,WH3-Z1-A3-R3-S3,7,58.2
E11996,2024-07-21,WH3,P017,WH3-Z1-A1-R1-S1,1,34.1
E11997,2024-04-09,WH3,P005,WH3-Z3-A4-R4-S3,4,105.6
E11997,2024-04-09,WH3,P005,WH3-Z3-A4-R3-S1,2,15.2
E11998,2024-09-09,WH3,P006,WH3-Z1-A3-R1-S1,8,56.0
E11998,2024-09-09,WH3,P017,WH3-Z3-A1-R3-S2,1,70.0
E11998,2024-09-09,WH3,P011,WH3-Z3-A1-R5-S2,7,16.8
E11998,2024-09-09,WH3,P019,WH3-Z4-A1-R2-S3,10,40.1
E11999,2024-07-27,WH2,P007,WH2-Z2-A1-R3-S1,6,65.1
E11999,2024-07-27,WH2,P001,WH2-Z1-A2-R4-S1,9,41.1
E11999,2024-07-27,WH2,P007,WH2-Z2-A1-R3-S1,8,45.0
E12000,2024-05-03,WH1,P016,WH1-Z4-A2-R1-S2,3,101.6
E12000,2024-05-03,WH1,P018,WH1-Z4-A4-R3-S1,2,36.0
E12000,2024-05-03,WH1,P018,WH1-Z4-A4-R3-S1,5,15.9
E12000,2024-05-03,WH1,P007,WH1-Z2-A2-R5-S1,5,71.0
E12001,2024-05-29,WH2,P019,WH2-Z2-A3-R3-S3,6,79.8
E12002,2024-01-25,WH1,P016,WH1-Z4-A2-R1-S2,7,105.4
E12003,2024-07-05,WH3,P019,WH3-Z4-A1-R2-S3,4,101.2
E12003,2024-07-05,WH3,P003,WH3-Z3-A1-R1-S2,10,37.4
E12003,2024-07-05,WH3,P011,WH3-Z3-A1-R5-S2,9,21.0
E12004,2024-11-24,WH3,P017,WH3-Z3-A4-R3-S3,2,106.6
E12004,2024-11-24,WH3,P011,WH3-Z3-A1-R5-S2,8,43.1
E12004,2024-11-24,WH3,P020,WH3-Z3-A4-R3-S2,2,38.4
E12004,2024-11-24,WH3,P017,WH3-Z3-A1-R3-S2,2,37.3
E12004,2024-11-24,WH3,P009,WH3-Z3-A4-R4-S2,5,40.3
E12005,2024-12-27,WH3,P011,WH3-Z3-A1-R5-S2,4,88.2
E12006,2024-03-07,WH2,P001,WH2-Z4-A3-R3-S1,5,114.6
E12006,2024-03-07,WH2,P013,WH2-Z1-A4-R5-S2,5,82.4
E12007,2024-11-20,WH3,P006,WH3-Z1-A1-R2-S2,10,44.4
E12007,2024-11-20,WH3,P019,WH3-Z4-A1-R2-S3,10,67.2
E12007,2024-11-20,WH3,P003,WH3-Z4-A3-R3-S1,1,31.8
E12007,2024-11-20,WH3,P003,WH3-Z3-A1-R1-S2,5,50.5
E12007,2024-11-20,WH3,P006,WH3-Z4-A2-R3-S1,8,44.0
E12008,2024-05-24,WH1,P010,WH1-Z4-A2-R3-S1,4,107.3
E12008,2024-05-24,WH1,P009,WH1-Z4-A1-R3-S2,5,25.0
E12009,2024-03-10,WH2,P016,WH2-Z3-A3-R3-S1,4,95.5
E12010,2024-06-13,WH1,P004,WH1-Z2-A2-R1-S2,9,68.4
E12011,2024-11-27,WH2,P001,WH2-Z4-A1-R1-S2,7,97.9
E12012,2024-05-17,WH2,P001,WH2-Z3-A1-R2-S1,10,77.7
E12012,2024-05-17,WH2,P001,WH2-Z3-A1-R2-S1,4,17.5
E12013,2024-06-23,WH3,P013,WH3-Z3-A4-R2-S3,9,105.6
E12013,2024-06-23,WH3,P008,WH3-Z1-A3-R3-S3,5,62.1
E12014,2024-03-11,WH2,P004,WH2-Z1-A1-R3-S3,7,45.7
E12014,2024-03-11,WH2,P008,WH2-Z1-A4-R1-S2,9,41.2
E12014,2024-03-11,WH2,P009,WH2-Z2-A3-R2-S2,1,42.3
E12015,2024-06-07,WH2,P004,WH2-Z1-A1-R3-S3,2,45.4
E12016,2024-07-24,WH1,P010,WH1-Z3-A2-R4-S3,8,89.9
E12017,2024-02-06,WH2,P019,WH2-Z2-A3-R3-S1,6,80.7
E12017,2024-02-06,WH2,P010,WH2-Z4-A1-R2-S2,3,66.8
E12017,2024-02-06,WH2,P018,WH2-Z1-A1-R5-S1,7,74.4
E12017,2024-02-06,WH2,P010,WH2-Z3-A1-R5-S2,1,53.8
E12018,2024-09-07,WH3,P012,WH3-Z2-A3-R3-S1,2,76.8
E12018,2024-09-07,WH3,P009,WH3-Z3-A4-R4-S2,1,41.0
E12018,2024-09-07,WH3,P006,WH3-Z1-A1-R2-S2,9,78.2
E12018,2024-09-07,WH3,P002,WH3-Z4-A1-R1-S1,5,69.3
E12019,2024-11-06,WH3,P014,WH3-Z3-A4-R2-S2,10,103.9
E12019,2024-11-06,WH3,P005,WH3-Z3-A4-R4-S3,4,20.4
E12019,2024-11-06,WH3,P019,WH3-Z4-A1-R2-S3,10,55.2
E12019,2024-11-06,WH3,P009,WH3-Z3-A4-R4-S2,2,61.5
E12019,2024-11-06,WH3,P017,WH3-Z3-A4-R3-S3,7,15.5
E12020,2024-12-05,WH3,P005,WH3-Z1-A1-R3-S1,7,44.6
E12020,2024-12-05,WH3,P011,WH3-Z4-A3-R1-S3,7,91.0
E12020,2024-12-05,WH3,P004,WH3-Z2-A1-R5-S2,10,70.4
E12021,2024-05-21,WH1,P013,WH1-Z3-A4-R3-S3,4,101.9
E12021,2024-05-21,WH1,P004,WH1-Z2-A2-R1-S2,7,49.8
E12021,2024-05-21,WH1,P009,WH1-Z4-A1-R3-S2,5,62.3
E12021,2024-05-21,WH1,P018,WH1-Z4-A3-R3-S3,5,31.4
E12022,2024-12-21,WH2,P010,WH2-Z3-A1-R5-S2,5,83.8
E12023,2024-03-05,WH3,P006,WH3-Z3-A1-R2-S2,1,83.9
E12023,2024-03-05,WH3,P003,WH3-Z3-A1-R1-S2,6,15.1
E12024,2024-10-17,WH2,P010,WH2-Z3-A1-R5-S2,8,85.3
E12024,2024-10-17,WH2,P001,WH2-Z4-A3-R3-S1,7,53.0
E12024,2024-10-17,WH2,P010,WH2-Z3-A1-R5-S2,3,51.3
E12025,2024-10-11,WH1,P016,WH1-Z4-A2-R1-S2,9,102.4
E12026,2024-09-06,WH1,P007,WH1-Z2-A2-R5-S1,7,76.2
E12026,2024-09-06,WH1,P003,WH1-Z3-A1-R5-S2,6,42.4
E12026,2024-09-06,WH1,P004,WH1-Z2-A2-R1-S2,7,50.1
E12027,2024-01-06,WH1,P018,WH1-Z4-A3-R3-S3,2,113.6
E12028,2024-02-15,WH2,P019,WH2-Z2-A3-R3-S1,3,78.6
E12028,2024-02-15,WH2,P009,WH2-Z2-A4-R3-S2,4,20.6
E12029,2024-04-07,WH1,P008,WH1-Z3-A2-R1-S2,6,83.3
E12029,2024-04-07,WH1,P018,WH1-Z4-A4-R3-S1,10,54.2
E12029,2024-04-07,WH1,P016,WH1-Z4-A2-R1-S2,3,34.4
E12030,2024-08-12,WH2,P013,WH2-Z1-A4-R5-S2,10,73.0
E12030,2024-08-12,WH2,P019,WH2-Z2-A3-R3-S3,2,42.3
E12031,2024-01-01,WH3,P004,WH3-Z2-A1-R5-S2,9,70.5
E12031,2024-01-01,WH3,P019,WH3-Z3-A1-R5-S3,2,33.8
E12031,2024-01-01,WH3,P014,WH3-Z3-A4-R2-S2,1,45.2
E12031,2024-01-01,WH3,P017,WH3-Z3-A4-R3-S3,2,19.0
E12031,2024-01-01,WH3,P005,WH3-Z1-A1-R3-S1,2,74.3
E12032,2024-11-19,WH2,P016,WH2-Z3-A3-R3-S1,9,97.5
E12032,2024-11-19,WH2,P010,WH2-Z3-A1-R5-S2,4,32.4
E12032,2024-11-19,WH2,P003,WH2-Z3-A4-R1-S2,1,41.3
E12032,2024-11-19,WH2,P008,WH2-Z1-A4-R1-S2,8,51.7
E12032,2024-11-19,WH2,P007,WH2-Z2-A1-R3-S1,6,59.9
E12033,2024-07-31,WH2,P007,WH2-Z2-A1-R3-S1,4,66.1
E12033,2024-07-31,WH2,P007,WH2-Z2-A1-R3-S1,3,13.4
E12033,2024-07-31,WH2,P001,WH2-Z1-A2-R4-S1,9,41.1
E12033,2024-07-31,WH2,P020,WH2-Z4-A2-R5-S3,4,70.4
E12034,2024-04-02,WH3,P011,WH3-Z3-A1-R5-S2,8,88.2
E12035,2024-11-27,WH3,P013,WH3-Z3-A4-R2-S3,7,101.6
E12035,2024-11-27,WH3,P020,WH3-Z3-A3-R4-S1,9,27.5
E12035,2024-11-27,WH3,P002,WH3-Z4-A1-R1-S1,7,50.8
E12036,2024-05-27,WH1,P014,WH1-Z4-A1-R1-S2,5,96.5
E12037,2024-11-22,WH1,P010,WH1-Z3-A2-R4-S3,4,92.2
E12037,2024-11-22,WH1,P011,WH1-Z4-A4-R2-S1,2,53.7
E12038,2024-03-11,WH2,P001,WH2-Z3-A2-R2-S2,4,90.3
E12038,2024-03-11,WH2,P018,WH2-Z4-A2-R2-S2,5,33.6
E12038,2024-03-11,WH2,P002,WH2-Z2-A4-R2-S2,5,65.3
E12038,2024-03-11,WH2,P009,WH2-Z2-A4-R3-S2,5,19.1
E12038,2024-03-11,WH2,P002,WH2-Z2-A4-R2-S2,7,16.1
E12039,2024-04-17,WH2,P003,WH2-Z3-A4-R1-S2,4,98.0
E12039,2024-04-17,WH2,P010,WH2-Z4-A1-R2-S2,5,57.0
E12039,2024-04-17,WH2,P020,WH2-Z4-A2-R5-S3,2,27.8
E12040,2024-05-22,WH1,P009,WH1-Z4-A1-R3-S2,8,100.9
E12040,2024-05-22,WH1,P015,WH1-Z4-A3-R3-S1,10,30.0
E12040,2024-05-22,WH1,P013,WH1-Z3-A4-R3-S3,4,42.7
E12041,2024-04-25,WH2,P001,WH2-Z1-A2-R4-S1,3,56.9
E12041,2024-04-25,WH2,P007,WH2-Z2-A1-R3-S1,10,42.3
E12041,2024-04-25,WH2,P009,WH2-Z2-A3-R2-S2,8,31.5
E12041,2024-04-25,WH2,P001,WH2-Z4-A3-R3-S1,3,52.2
E12042,2024-09-09,WH1,P016,WH1-Z4-A2-R1-S2,4,106.0
E12042,2024-09-09,WH1,P018,WH1-Z4-A4-R3-S1,9,31.4
E12042,2024-09-09,WH1,P007,WH1-Z2-A4-R2-S3,2,51.5
E12043,2024-05-27,WH2,P001,WH2-Z1-A2-R4-S1,3,53.0
E12043,2024-05-27,WH2,P001,WH2-Z4-A3-R3-S1,1,75.0
E12043,2024-05-27,WH2,P008,WH2-Z1-A4-R1-S2,9,77.5
E12043,2024-05-27,WH2,P018,WH2-Z4-A2-R2-S2,10,83.1
E12043,2024-05-27,WH2,P010,WH2-Z3-A1-R5-S2,8,46.0
E12044,2024-12-29,WH3,P006,WH3-Z1-A3-R1-S1,3,59.7
E12044,2024-12-29,WH3,P011,WH3-Z4-A3-R1-S3,2,70.5
E12045,2024-07-21,WH2,P010,WH2-Z4-A1-R2-S2,5,101.2
E12045,2024-07-21,WH2,P019,WH2-Z2-A3-R3-S1,3,70.0
E12045,2024-07-21,WH2,P018,WH2-Z4-A2-R2-S2,2,63.0
E12045,2024-07-21,WH2,P001,WH2-Z4-A3-R3-S1,2,25.7
E12045,2024-07-21,WH2,P018,WH2-Z1-A1-R5-S1,3,87.4
E12046,2024-09-03,WH3,P006,WH3-Z1-A1-R2-S2,9,44.7
E12046,2024-09-03,WH3,P019,WH3-Z3-A1-R5-S3,10,57.4
E12047,2024-04-19,WH3,P005,WH3-Z3-A2-R3-S3,2,89.6
E12048,2024-10-20,WH3,P006,WH3-Z3-A1-R2-S2,1,80.9
E12048,2024-10-20,WH3,P011,WH3-Z3-A1-R5-S2,3,17.9
E12049,2024-06-17,WH1,P007,WH1-Z2-A2-R5-S1,6,75.8
E12049,2024-06-17,WH1,P010,WH1-Z3-A2-R4-S3,5,38.4
E12049,2024-06-17,WH1,P011,WH1-Z4-A4-R2-S1,1,54.7
E12049,2024-06-17,WH1,P015,WH1-Z4-A3-R3-S1,9,25.0
E12049,2024-06-17,WH1,P007,WH1-Z2-A2-R5-S1,9,59.5
E12050,2024-08-19,WH3,P006,WH3-Z1-A1-R2-S2,3,43.4
E12050,2024-08-19,WH3,P019,WH3-Z4-A1-R2-S3,1,67.9
E12050,2024-08-19,WH3,P017,WH3-Z3-A1-R3-S2,3,34.8
E12051,2024-07-26,WH1,P004,WH1-Z2-A2-R1-S2,4,65.7
E12051,2024-07-26,WH1,P011,WH1-Z4-A4-R2-S1,1,69.9
E12051,2024-07-26,WH1,P010,WH1-Z3-A2-R4-S3,6,49.4
E12051,2024-07-26,WH1,P007,WH1-Z2-A2-R5-S1,10,36.1
E12052,2024-08-28,WH1,P010,WH1-Z3-A2-R4-S3,1,94.7
E12053,2024-11-18,WH2,P019,WH2-Z2-A3-R3-S3,2,79.8
E12053,2024-11-18,WH2,P015,WH2-Z4-A4-R2-S1,5,61.5
E12054,2024-02-20,WH3,P011,WH3-Z3-A1-R5-S2,9,85.8
E12055,2024-07-30,WH2,P018,WH2-Z4-A2-R2-S2,2,106.7
E12055,2024-07-30,WH2,P013,WH2-Z1-A4-R5-S2,3,90.3
E12055,2024-07-30,WH2,P001,WH2-Z3-A2-R2-S2,2,72.3
E12055,2024-07-30,WH2,P002,WH2-Z2-A4-R2-S2,8,45.8
E12056,2024-07-28,WH3,P005,WH3-Z3-A4-R3-S1,7,104.5
E12056,2024-07-28,WH3,P020,WH3-Z3-A3-R4-S1,7,26.1
E12057,2024-07-20,WH3,P020,WH3-Z3-A3-R4-S1,10,100.0
E12057,2024-07-20,WH3,P012,WH3-Z2-A3-R3-S1,2,35.2
E12057,2024-07-20,WH3,P006,WH3-Z4-A2-R3-S1,1,55.8
E12058,2024-10-15,WH3,P005,WH3-Z3-A4-R3-S1,6,105.9
E12059,2024-03-01,WH2,P007,WH2-Z2-A1-R3-S1,10,61.9
E12059,2024-03-01,WH2,P018,WH2-Z4-A2-R2-S2,6,61.8
E12059,2024-03-01,WH2,P003,WH2-Z3-A4-R1-S2,3,51.8
E12060,2024-12-05,WH1,P018,WH1-Z4-A4-R3-S1,10,121.2
E12061,2024-07-15,WH2,P016,WH2-Z3-A3-R3-S1,9,99.4
E12061,2024-07-15,WH2,P001,WH2-Z4-A3-R3-S1,9,32.2
E12061,2024-07-15,WH2,P007,WH2-Z2-A1-R3-S1,9,64.0
E12061,2024-07-15,WH2,P009,WH2-Z2-A4-R3-S2,1,36.8
E12061,2024-07-15,WH2,P009,WH2-Z2-A3-R2-S2,7,23.0
E12062,2024-02-02,WH3,P005,WH3-Z3-A4-R4-S3,1,109.3
E12062,2024-02-02,WH3,P003,WH3-Z4-A3-R3-S1,9,43.8
E12062,2024-02-02,WH3,P005,WH3-Z3-A4-R4-S3,9,44.7
E12062,2024-02-02,WH3,P017,WH3-Z3-A1-R3-S2,6,41.1
E12063,2024-09-16,WH2,P003,WH2-Z3-A4-R1-S2,9,98.5
E12063,2024-09-16,WH2,P001,WH2-Z4-A3-R3-S1,9,46.1
E12063,2024-09-16,WH2,P009,WH2-Z2-A4-R3-S2,9,59.3
E12064,2024-10-30,WH1,P011,WH1-Z2-A1-R1-S2,3,62.4
E12065,2024-10-03,WH1,P018,WH1-Z4-A4-R3-S1,6,119.1
E12065,2024-10-03,WH1,P015,WH1-Z4-A3-R3-S1,3,24.8
E12065,2024-10-03,WH1,P011,WH1-Z2-A1-R1-S2,5,71.6
E12065,2024-10-03,WH1,P008,WH1-Z3-A2-R1-S2,4,39.1
E12066,2024-02-19,WH3,P009,WH3-Z3-A4-R4-S2,6,106.4
E12066,2024-02-19,WH3,P006,WH3-Z4-A2-R3-S1,3,48.3
E12066,2024-02-19,WH3,P003,WH3-Z3-A1-R1-S2,10,43.1
E12066,2024-02-19,WH3,P006,WH3-Z3-A1-R2-S2,9,17.8
E12067,2024-07-29,WH2,P018,WH2-Z4-A2-R2-S2,6,106.4
E12067,2024-07-29,WH2,P008,WH2-Z1-A4-R1-S2,6,83.7
E12067,2024-07-29,WH2,P002,WH2-Z2-A4-R2-S2,6,35.4
E12067,2024-07-29,WH2,P010,WH2-Z3-A1-R5-S2,2,59.3
E12068,2024-11-10,WH1,P014,WH1-Z4-A1-R1-S2,3,99.2
E12068,2024-11-10,WH1,P008,WH1-Z3-A2-R1-S2,9,41.0
E12068,2024-11-10,WH1,P014,WH1-Z4-A1-R1-S2,5,42.8
E12068,2024-11-10,WH1,P010,WH1-Z3-A2-R4-S3,7,47.5
E12069,2024-06-30,WH3,P008,WH3-Z1-A3-R3-S3,3,63.5
E12070,2024-11-23,WH2,P001,WH2-Z1-A2-R4-S1,7,53.2
E12070,2024-11-23,WH2,P020,WH2-Z4-A3-R1-S1,1,80.5
E12070,2024-11-23,WH2,P010,WH2-Z3-A1-R5-S2,4,55.1
E12070,2024-11-23,WH2,P001,WH2-Z4-A3-R3-S1,8,54.0
E12071,2024-06-20,WH3,P020,WH3-Z3-A4-R3-S2,2,101.4
E12071,2024-06-20,WH3,P003,WH3-Z3-A1-R1-S2,6,39.2
E12072,2024-07-21,WH2,P013,WH2-Z1-A4-R5-S2,3,73.6
E12072,2024-07-21,WH2,P018,WH2-Z4-A2-R2-S2,10,87.6
E12072,2024-07-21,WH2,P020,WH2-Z4-A2-R5-S3,2,18.8
E12073,2024-11-23,WH3,P005,WH3-Z3-A2-R3-S3,10,90.6
E12074,2024-02-03,WH3,P011,WH3-Z4-A3-R1-S3,4,113.3
E12074,2024-02-03,WH3,P011,WH3-Z4-A3-R1-S3,7,14.0
E12074,2024-02-03,WH3,P002,WH3-Z4-A1-R1-S1,2,29.3
E12075,2024-03-12,WH2,P015,WH2-Z4-A4-R2-S1,1,117.1
E12075,2024-03-12,WH2,P009,WH2-Z2-A3-R2-S2,1,60.3
E12075,2024-03-12,WH2,P018,WH2-Z1-A1-R5-S1,3,52.2
E12075,2024-03-12,WH2,P020,WH2-Z4-A2-R5-S3,6,75.6
E12075,2024-03-12,WH2,P018,WH2-Z4-A2-R2-S2,8,21.5
E12076,2024-07-16,WH3,P005,WH3-Z1-A1-R3-S1,4,47.8
E12076,2024-07-16,WH3,P003,WH3-Z4-A3-R3-S1,1,85.5
E12076,2024-07-16,WH3,P006,WH3-Z4-A2-R3-S1,9,20.6
E12076,2024-07-16,WH3,P005,WH3-Z3-A2-R3-S3,5,34.7
E12077,2024-05-04,WH2,P004,WH2-Z1-A1-R3-S3,6,48.1
E12077,2024-05-04,WH2,P007,WH2-Z2-A1-R3-S1,7,32.8
E12077,2024-05-04,WH2,P020,WH2-Z4-A2-R5-S3,2,60.7
E12078,2024-09-01,WH2,P018,WH2-Z1-A1-R5-S1,10,50.2
E12078,2024-09-01,WH2,P001,WH2-Z3-A1-R2-S1,6,59.2
E12078,2024-09-01,WH2,P010,WH2-Z3-A1-R5-S2,3,22.8
E12079,2024-12-25,WH3,P013,WH3-Z3-A4-R2-S3,5,100.1
E12079,2024-12-25,WH3,P003,WH3-Z4-A3-R3-S1,3,43.3
E12079,2024-12-25,WH3,P016,WH3-Z1-A4-R2-S3,1,80.0
E12079,2024-12-25,WH3,P011,WH3-Z3-A1-R5-S2,4,75.8
E12079,2024-12-25,WH3,P017,WH3-Z3-A1-R3-S2,3,15.6
E12080,2024-08-11,WH2,P013,WH2-Z1-A4-R5-S2,7,73.0
E12080,2024-08-11,WH2,P020,WH2-Z4-A3-R1-S1,4,81.3
E12081,2024-04-14,WH1,P008,WH1-Z3-A2-R1-S2,7,84.8
E12081,2024-04-14,WH1,P004,WH1-Z2-A2-R1-S2,8,30.6
E12081,2024-04-14,WH1,P008,WH1-Z3-A2-R1-S2,10,35.8
E12081,2024-04-14,WH1,P003,WH1-Z3-A1-R5-S2,6,30.8
E12082,2024-01-07,WH3,P006,WH3-Z1-A1-R2-S2,8,42.6
E12082,2024-01-07,WH3,P004,WH3-Z2-A1-R5-S2,9,41.2
E12083,2024-11-08,WH3,P013,WH3-Z3-A4-R2-S3,4,102.2
E12083,2024-11-08,WH3,P019,WH3-Z4-A1-R2-S3,2,56.0
E12083,2024-11-08,WH3,P017,WH3-Z3-A4-R3-S3,6,58.2
E12083,2024-11-08,WH3,P014,WH3-Z3-A4-R2-S2,10,16.8
E12084,2024-09-20,WH1,P007,WH1-Z2-A2-R5-S1,2,77.8
E12084,2024-09-20,WH1,P018,WH1-Z4-A4-R3-S1,10,69.2
E12084,2024-09-20,WH1,P015,WH1-Z4-A3-R3-S1,7,24.3
E12085,2024-03-04,WH1,P018,WH1-Z4-A3-R3-S3,6,118.6
E12085,2024-03-04,WH1,P004,WH1-Z2-A2-R1-S2,4,61.0
E12086,2024-04-14,WH1,P014,WH1-Z4-A1-R1-S3,6,95.5
E12086,2024-04-14,WH1,P016,WH1-Z4-A2-R1-S2,5,24.6
E12086,2024-04-14,WH1,P013,WH1-Z3-A4-R3-S3,2,52.4
E12086,2024-04-14,WH1,P014,WH1-Z4-A1-R1-S2,9,57.5
E12086,2024-04-14,WH1,P016,WH1-Z4-A2-R1-S2,8,20.7
E12087,2024-12-28,WH3,P005,WH3-Z3-A4-R3-S1,7,104.8
E12087,2024-12-28,WH3,P013,WH3-Z3-A4-R2-S3,6,16.1
E12087,2024-12-28,WH3,P015,WH3-Z3-A1-R2-S3,2,35.3
E12088,2024-12-10,WH2,P002,WH2-Z2-A4-R2-S2,10,83.3
E12088,2024-12-10,WH2,P009,WH2-Z2-A4-R3-S2,9,19.0
E12088,2024-12-10,WH2,P009,WH2-Z2-A3-R2-S2,4,23.7
E12088,2024-12-10,WH2,P001,WH2-Z1-A2-R4-S1,1,46.0
E12089,2024-05-08,WH2,P012,WH2-Z4-A3-R3-S3,1,113.0
E12089,2024-05-08,WH2,P010,WH2-Z3-A1-R5-S2,9,49.7
E12089,2024-05-08,WH2,P016,WH2-Z3-A3-R3-S1,6,35.5
E12089,2024-05-08,WH2,P009,WH2-Z2-A4-R3-S2,10,38.9
E12089,2024-05-08,WH2,P019,WH2-Z2-A3-R3-S1,3,24.4
E12090,2024-05-26,WH2,P019,WH2-Z2-A3-R3-S1,6,76.2
E12090,2024-05-26,WH2,P001,WH2-Z1-A2-R4-S1,2,39.8
E12090,2024-05-26,WH2,P008,WH2-Z1-A4-R1-S2,6,35.6
E12091,2024-04-04,WH2,P019,WH2-Z2-A3-R3-S3,8,80.9
E12091,2024-04-04,WH2,P016,WH2-Z3-A3-R3-S1,7,36.4
E12091,2024-04-04,WH2,P001,WH2-Z4-A1-R1-S2,9,50.5
E12092,2024-08-26,WH2,P020,WH2-Z4-A2-R5-S3,6,114.1
E12092,2024-08-26,WH2,P015,WH2-Z4-A4-R2-S1,5,36.5
E12092,2024-08-26,WH2,P001,WH2-Z4-A1-R1-S2,9,39.7
E12092,2024-08-26,WH2,P009,WH2-Z2-A4-R3-S2,8,76.4
E12092,2024-08-26,WH2,P020,WH2-Z4-A3-R1-S1,9,59.8
E12093,2024-11-17,WH2,P018,WH2-Z4-A2-R2-S2,10,105.8
E12093,2024-11-17,WH2,P020,WH2-Z4-A2-R5-S3,2,19.5
E12093,2024-11-17,WH2,P016,WH2-Z3-A3-R3-S1,10,42.3
E12093,2024-11-17,WH2,P001,WH2-Z3-A2-R2-S2,10,24.9
E12093,2024-11-17,WH2,P012,WH2-Z4-A3-R3-S3,10,40.1
E12094,2024-10-09,WH1,P016,WH1-Z4-A2-R1-S2,6,106.4
E12094,2024-10-09,WH1,P011,WH1-Z2-A1-R1-S2,1,61.0
E12095,2024-06-14,WH1,P009,WH1-Z4-A1-R3-S2,9,101.3
E12095,2024-06-14,WH1,P010,WH1-Z4-A2-R3-S1,2,23.0
E12095,2024-06-14,WH1,P007,WH1-Z2-A2-R5-S1,1,51.8
E12096,2024-06-18,WH3,P008,WH3-Z1-A3-R3-S3,7,62.9
E12096,2024-06-18,WH3,P005,WH3-Z3-A4-R3-S1,1,61.1
E12097,2024-07-02,WH2,P002,WH2-Z2-A4-R2-S2,1,81.8
E12097,2024-07-02,WH2,P003,WH2-Z3-A4-R1-S2,2,35.4
E12097,2024-07-02,WH2,P001,WH2-Z1-A2-R4-S1,8,71.7
E12097,2024-07-02,WH2,P002,WH2-Z2-A4-R2-S2,7,51.1
E12098,2024-09-19,WH1,P002,WH1-Z1-A3-R4-S3,8,60.7
E12098,2024-09-19,WH1,P012,WH1-Z4-A2-R2-S1,4,82.7
E12099,2024-06-01,WH2,P001,WH2-Z3-A2-R2-S2,8,85.6
E12099,2024-06-01,WH2,P012,WH2-Z4-A3-R3-S3,6,39.6
E12099,2024-06-01,WH2,P001,WH2-Z3-A2-R2-S2,1,42.0
E12099,2024-06-01,WH2,P018,WH2-Z4-A2-R2-S2,5,35.3
E12099,2024-06-01,WH2,P001,WH2-Z3-A2-R2-S2,3,32.2
E12100,2024-08-03,WH1,P009,WH1-Z4-A1-R3-S2,2,100.9
E12100,2024-08-03,WH1,P003,WH1-Z3-A1-R5-S2,7,34.0
E12100,2024-08-03,WH1,P013,WH1-Z3-A4-R3-S3,3,38.6
E12101,2024-09-15,WH2,P001,WH2-Z4-A3-R3-S1,9,114.3
E12101,2024-09-15,WH2,P009,WH2-Z2-A3-R2-S2,5,53.7
E12101,2024-09-15,WH2,P010,WH2-Z4-A1-R2-S2,5,67.7
E12102,2024-03-31,WH2,P007,WH2-Z2-A1-R3-S1,3,64.0
E12103,2024-06-28,WH3,P002,WH3-Z4-A1-R1-S1,4,94.7
E12103,2024-06-28,WH3,P014,WH3-Z3-A4-R2-S2,2,56.0
E12104,2024-08-25,WH3,P019,WH3-Z3-A1-R5-S3,9,84.1
E12104,2024-08-25,WH3,P019,WH3-Z3-A1-R5-S3,7,15.1
E12104,2024-08-25,WH3,P011,WH3-Z3-A1-R5-S2,10,13.2
E12104,2024-08-25,WH3,P011,WH3-Z3-A1-R5-S2,6,12.8
E12104,2024-08-25,WH3,P003,WH3-Z4-A3-R3-S1,5,51.8
E12105,2024-08-28,WH2,P009,WH2-Z2-A4-R3-S2,10,85.6
E12105,2024-08-28,WH2,P015,WH2-Z4-A4-R2-S1,10,53.2
E12105,2024-08-28,WH2,P007,WH2-Z2-A1-R3-S1,9,75.1
E12105,2024-08-28,WH2,P018,WH2-Z4-A2-R2-S2,1,57.8
E12106,2024-01-24,WH2,P010,WH2-Z3-A1-R5-S2,4,87.8
E12106,2024-01-24,WH2,P012,WH2-Z4-A3-R3-S3,1,48.8
E12106,2024-01-24,WH2,P012,WH2-Z4-A3-R3-S3,3,12.3
E12106,2024-01-24,WH2,P019,WH2-Z2-A3-R3-S3,8,49.7
E12107,2024-02-28,WH2,P002,WH2-Z2-A4-R2-S2,3,83.4
E12107,2024-02-28,WH2,P002,WH2-Z2-A4-R2-S2,8,12.2
E12107,2024-02-28,WH2,P003,WH2-Z3-A4-R1-S2,2,35.4
E12107,2024-02-28,WH2,P013,WH2-Z1-A4-R5-S2,9,59.1
