date,product_id,location_code,warehouse_id,inventory_level,units_sold,units_received
2024-02-15,P016,WH3-Z1-A4-R2-S3,WH3,114,11,0
2024-02-16,P016,WH3-Z1-A4-R2-S3,WH3,107,7,0
2024-02-17,P016,WH3-Z1-A4-R2-S3,WH3,99,8,0
2024-02-18,P016,WH3-Z1-A4-R2-S3,WH3,91,8,0
2024-02-19,P016,WH3-Z1-A4-R2-S3,WH3,81,10,0
2024-02-20,P016,WH3-Z1-A4-R2-S3,WH3,75,6,0
2024-02-21,P016,WH3-Z1-A4-R2-S3,WH3,66,9,0
2024-02-22,P016,WH3-Z1-A4-R2-S3,WH3,57,9,0
2024-02-23,P016,WH3-Z1-A4-R2-S3,WH3,48,9,0
2024-02-24,P016,WH3-Z1-A4-R2-S3,WH3,37,11,0
2024-02-25,P016,WH3-Z1-A4-R2-S3,WH3,28,9,0
2024-02-26,P016,WH3-Z1-A4-R2-S3,WH3,11,17,0
2024-02-27,P016,WH3-Z1-A4-R2-S3,WH3,0,11,0
2024-02-28,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-02-29,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-03-01,P016,WH3-Z1-A4-R2-S3,WH3,158,7,165
2024-03-02,P016,WH3-Z1-A4-R2-S3,WH3,154,4,0
2024-03-03,P016,WH3-Z1-A4-R2-S3,WH3,145,9,0
2024-03-04,P016,WH3-Z1-A4-R2-S3,WH3,140,5,0
2024-03-05,P016,WH3-Z1-A4-R2-S3,WH3,133,7,0
2024-03-06,P016,WH3-Z1-A4-R2-S3,WH3,129,4,0
2024-03-07,P016,WH3-Z1-A4-R2-S3,WH3,123,6,0
2024-03-08,P016,WH3-Z1-A4-R2-S3,WH3,115,8,0
2024-03-09,P016,WH3-Z1-A4-R2-S3,WH3,107,8,0
2024-03-10,P016,WH3-Z1-A4-R2-S3,WH3,103,4,0
2024-03-11,P016,WH3-Z1-A4-R2-S3,WH3,95,8,0
2024-03-12,P016,WH3-Z1-A4-R2-S3,WH3,89,6,0
2024-03-13,P016,WH3-Z1-A4-R2-S3,WH3,83,6,0
2024-03-14,P016,WH3-Z1-A4-R2-S3,WH3,76,7,0
2024-03-15,P016,WH3-Z1-A4-R2-S3,WH3,52,24,0
2024-03-16,P016,WH3-Z1-A4-R2-S3,WH3,44,8,0
2024-03-17,P016,WH3-Z1-A4-R2-S3,WH3,36,8,0
2024-03-18,P016,WH3-Z1-A4-R2-S3,WH3,6,30,0
2024-03-19,P016,WH3-Z1-A4-R2-S3,WH3,0,6,0
2024-03-20,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-03-21,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-03-22,P016,WH3-Z1-A4-R2-S3,WH3,158,7,165
2024-03-23,P016,WH3-Z1-A4-R2-S3,WH3,151,7,0
2024-03-24,P016,WH3-Z1-A4-R2-S3,WH3,143,8,0
2024-03-25,P016,WH3-Z1-A4-R2-S3,WH3,139,4,0
2024-03-26,P016,WH3-Z1-A4-R2-S3,WH3,133,6,0
2024-03-27,P016,WH3-Z1-A4-R2-S3,WH3,125,8,0
2024-03-28,P016,WH3-Z1-A4-R2-S3,WH3,119,6,0
2024-03-29,P016,WH3-Z1-A4-R2-S3,WH3,111,8,0
2024-03-30,P016,WH3-Z1-A4-R2-S3,WH3,102,9,0
2024-03-31,P016,WH3-Z1-A4-R2-S3,WH3,96,6,0
2024-04-01,P016,WH3-Z1-A4-R2-S3,WH3,84,12,0
2024-04-02,P016,WH3-Z1-A4-R2-S3,WH3,77,7,0
2024-04-03,P016,WH3-Z1-A4-R2-S3,WH3,68,9,0
2024-04-04,P016,WH3-Z1-A4-R2-S3,WH3,62,6,0
2024-04-05,P016,WH3-Z1-A4-R2-S3,WH3,54,8,0
2024-04-06,P016,WH3-Z1-A4-R2-S3,WH3,45,9,0
2024-04-07,P016,WH3-Z1-A4-R2-S3,WH3,41,4,0
2024-04-08,P016,WH3-Z1-A4-R2-S3,WH3,34,7,0
2024-04-09,P016,WH3-Z1-A4-R2-S3,WH3,31,3,0
2024-04-10,P016,WH3-Z1-A4-R2-S3,WH3,21,10,0
2024-04-11,P016,WH3-Z1-A4-R2-S3,WH3,8,13,0
2024-04-12,P016,WH3-Z1-A4-R2-S3,WH3,163,10,165
2024-04-13,P016,WH3-Z1-A4-R2-S3,WH3,156,7,0
2024-04-14,P016,WH3-Z1-A4-R2-S3,WH3,145,11,0
2024-04-15,P016,WH3-Z1-A4-R2-S3,WH3,138,7,0
2024-04-16,P016,WH3-Z1-A4-R2-S3,WH3,128,10,0
2024-04-17,P016,WH3-Z1-A4-R2-S3,WH3,119,9,0
2024-04-18,P016,WH3-Z1-A4-R2-S3,WH3,112,7,0
2024-04-19,P016,WH3-Z1-A4-R2-S3,WH3,100,12,0
2024-04-20,P016,WH3-Z1-A4-R2-S3,WH3,91,9,0
2024-04-21,P016,WH3-Z1-A4-R2-S3,WH3,85,6,0
2024-04-22,P016,WH3-Z1-A4-R2-S3,WH3,78,7,0
2024-04-23,P016,WH3-Z1-A4-R2-S3,WH3,71,7,0
2024-04-24,P016,WH3-Z1-A4-R2-S3,WH3,63,8,0
2024-04-25,P016,WH3-Z1-A4-R2-S3,WH3,58,5,0
2024-04-26,P016,WH3-Z1-A4-R2-S3,WH3,52,6,0
2024-04-27,P016,WH3-Z1-A4-R2-S3,WH3,41,11,0
2024-04-28,P016,WH3-Z1-A4-R2-S3,WH3,35,6,0
2024-04-29,P016,WH3-Z1-A4-R2-S3,WH3,21,14,0
2024-04-30,P016,WH3-Z1-A4-R2-S3,WH3,13,8,0
2024-05-01,P016,WH3-Z1-A4-R2-S3,WH3,5,8,0
2024-05-02,P016,WH3-Z1-A4-R2-S3,WH3,0,5,0
2024-05-03,P016,WH3-Z1-A4-R2-S3,WH3,157,8,165
2024-05-04,P016,WH3-Z1-A4-R2-S3,WH3,150,7,0
2024-05-05,P016,WH3-Z1-A4-R2-S3,WH3,145,5,0
2024-05-06,P016,WH3-Z1-A4-R2-S3,WH3,136,9,0
2024-05-07,P016,WH3-Z1-A4-R2-S3,WH3,121,15,0
2024-05-08,P016,WH3-Z1-A4-R2-S3,WH3,97,24,0
2024-05-09,P016,WH3-Z1-A4-R2-S3,WH3,89,8,0
2024-05-10,P016,WH3-Z1-A4-R2-S3,WH3,82,7,0
2024-05-11,P016,WH3-Z1-A4-R2-S3,WH3,75,7,0
2024-05-12,P016,WH3-Z1-A4-R2-S3,WH3,68,7,0
2024-05-13,P016,WH3-Z1-A4-R2-S3,WH3,59,9,0
2024-05-14,P016,WH3-Z1-A4-R2-S3,WH3,54,5,0
2024-05-15,P016,WH3-Z1-A4-R2-S3,WH3,43,11,0
2024-05-16,P016,WH3-Z1-A4-R2-S3,WH3,34,9,0
2024-05-17,P016,WH3-Z1-A4-R2-S3,WH3,26,8,0
2024-05-18,P016,WH3-Z1-A4-R2-S3,WH3,15,11,0
2024-05-19,P016,WH3-Z1-A4-R2-S3,WH3,9,6,0
2024-05-20,P016,WH3-Z1-A4-R2-S3,WH3,0,9,0
2024-05-21,P016,WH3-Z1-A4-R2-S3,WH3,157,8,165
2024-05-22,P016,WH3-Z1-A4-R2-S3,WH3,147,10,0
2024-05-23,P016,WH3-Z1-A4-R2-S3,WH3,137,10,0
2024-05-24,P016,WH3-Z1-A4-R2-S3,WH3,126,11,0
2024-05-25,P016,WH3-Z1-A4-R2-S3,WH3,118,8,0
2024-05-26,P016,WH3-Z1-A4-R2-S3,WH3,110,8,0
2024-05-27,P016,WH3-Z1-A4-R2-S3,WH3,103,7,0
2024-05-28,P016,WH3-Z1-A4-R2-S3,WH3,94,9,0
2024-05-29,P016,WH3-Z1-A4-R2-S3,WH3,58,36,0
2024-05-30,P016,WH3-Z1-A4-R2-S3,WH3,52,6,0
2024-05-31,P016,WH3-Z1-A4-R2-S3,WH3,41,11,0
2024-06-01,P016,WH3-Z1-A4-R2-S3,WH3,27,14,0
2024-06-02,P016,WH3-Z1-A4-R2-S3,WH3,19,8,0
2024-06-03,P016,WH3-Z1-A4-R2-S3,WH3,15,4,0
2024-06-04,P016,WH3-Z1-A4-R2-S3,WH3,10,5,0
2024-06-05,P016,WH3-Z1-A4-R2-S3,WH3,0,10,0
2024-06-06,P016,WH3-Z1-A4-R2-S3,WH3,153,12,165
2024-06-07,P016,WH3-Z1-A4-R2-S3,WH3,143,10,0
2024-06-08,P016,WH3-Z1-A4-R2-S3,WH3,135,8,0
2024-06-09,P016,WH3-Z1-A4-R2-S3,WH3,127,8,0
2024-06-10,P016,WH3-Z1-A4-R2-S3,WH3,123,4,0
2024-06-11,P016,WH3-Z1-A4-R2-S3,WH3,115,8,0
2024-06-12,P016,WH3-Z1-A4-R2-S3,WH3,109,6,0
2024-06-13,P016,WH3-Z1-A4-R2-S3,WH3,100,9,0
2024-06-14,P016,WH3-Z1-A4-R2-S3,WH3,88,12,0
2024-06-15,P016,WH3-Z1-A4-R2-S3,WH3,79,9,0
2024-06-16,P016,WH3-Z1-A4-R2-S3,WH3,71,8,0
2024-06-17,P016,WH3-Z1-A4-R2-S3,WH3,61,10,0
2024-06-18,P016,WH3-Z1-A4-R2-S3,WH3,49,12,0
2024-06-19,P016,WH3-Z1-A4-R2-S3,WH3,43,6,0
2024-06-20,P016,WH3-Z1-A4-R2-S3,WH3,38,5,0
2024-06-21,P016,WH3-Z1-A4-R2-S3,WH3,28,10,0
2024-06-22,P016,WH3-Z1-A4-R2-S3,WH3,1,27,0
2024-06-23,P016,WH3-Z1-A4-R2-S3,WH3,0,1,0
2024-06-24,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-06-25,P016,WH3-Z1-A4-R2-S3,WH3,156,9,165
2024-06-26,P016,WH3-Z1-A4-R2-S3,WH3,152,4,0
2024-06-27,P016,WH3-Z1-A4-R2-S3,WH3,147,5,0
2024-06-28,P016,WH3-Z1-A4-R2-S3,WH3,139,8,0
2024-06-29,P016,WH3-Z1-A4-R2-S3,WH3,135,4,0
2024-06-30,P016,WH3-Z1-A4-R2-S3,WH3,124,11,0
2024-07-01,P016,WH3-Z1-A4-R2-S3,WH3,117,7,0
2024-07-02,P016,WH3-Z1-A4-R2-S3,WH3,111,6,0
2024-07-03,P016,WH3-Z1-A4-R2-S3,WH3,96,15,0
2024-07-04,P016,WH3-Z1-A4-R2-S3,WH3,92,4,0
2024-07-05,P016,WH3-Z1-A4-R2-S3,WH3,74,18,0
2024-07-06,P016,WH3-Z1-A4-R2-S3,WH3,64,10,0
2024-07-07,P016,WH3-Z1-A4-R2-S3,WH3,56,8,0
2024-07-08,P016,WH3-Z1-A4-R2-S3,WH3,49,7,0
2024-07-09,P016,WH3-Z1-A4-R2-S3,WH3,38,11,0
2024-07-10,P016,WH3-Z1-A4-R2-S3,WH3,30,8,0
2024-07-11,P016,WH3-Z1-A4-R2-S3,WH3,26,4,0
2024-07-12,P016,WH3-Z1-A4-R2-S3,WH3,20,6,0
2024-07-13,P016,WH3-Z1-A4-R2-S3,WH3,11,9,0
2024-07-14,P016,WH3-Z1-A4-R2-S3,WH3,0,11,0
2024-07-15,P016,WH3-Z1-A4-R2-S3,WH3,154,11,165
2024-07-16,P016,WH3-Z1-A4-R2-S3,WH3,125,29,0
2024-07-17,P016,WH3-Z1-A4-R2-S3,WH3,119,6,0
2024-07-18,P016,WH3-Z1-A4-R2-S3,WH3,110,9,0
2024-07-19,P016,WH3-Z1-A4-R2-S3,WH3,106,4,0
2024-07-20,P016,WH3-Z1-A4-R2-S3,WH3,98,8,0
2024-07-21,P016,WH3-Z1-A4-R2-S3,WH3,94,4,0
2024-07-22,P016,WH3-Z1-A4-R2-S3,WH3,77,17,0
2024-07-23,P016,WH3-Z1-A4-R2-S3,WH3,68,9,0
2024-07-24,P016,WH3-Z1-A4-R2-S3,WH3,62,6,0
2024-07-25,P016,WH3-Z1-A4-R2-S3,WH3,55,7,0
2024-07-26,P016,WH3-Z1-A4-R2-S3,WH3,45,10,0
2024-07-27,P016,WH3-Z1-A4-R2-S3,WH3,37,8,0
2024-07-28,P016,WH3-Z1-A4-R2-S3,WH3,33,4,0
2024-07-29,P016,WH3-Z1-A4-R2-S3,WH3,24,9,0
2024-07-30,P016,WH3-Z1-A4-R2-S3,WH3,17,7,0
2024-07-31,P016,WH3-Z1-A4-R2-S3,WH3,9,8,0
2024-08-01,P016,WH3-Z1-A4-R2-S3,WH3,4,5,0
2024-08-02,P016,WH3-Z1-A4-R2-S3,WH3,161,8,165
2024-08-03,P016,WH3-Z1-A4-R2-S3,WH3,151,10,0
2024-08-04,P016,WH3-Z1-A4-R2-S3,WH3,139,12,0
2024-08-05,P016,WH3-Z1-A4-R2-S3,WH3,125,14,0
2024-08-06,P016,WH3-Z1-A4-R2-S3,WH3,116,9,0
2024-08-07,P016,WH3-Z1-A4-R2-S3,WH3,106,10,0
2024-08-08,P016,WH3-Z1-A4-R2-S3,WH3,99,7,0
2024-08-09,P016,WH3-Z1-A4-R2-S3,WH3,93,6,0
2024-08-10,P016,WH3-Z1-A4-R2-S3,WH3,81,12,0
2024-08-11,P016,WH3-Z1-A4-R2-S3,WH3,73,8,0
2024-08-12,P016,WH3-Z1-A4-R2-S3,WH3,66,7,0
2024-08-13,P016,WH3-Z1-A4-R2-S3,WH3,56,10,0
2024-08-14,P016,WH3-Z1-A4-R2-S3,WH3,25,31,0
2024-08-15,P016,WH3-Z1-A4-R2-S3,WH3,17,8,0
2024-08-16,P016,WH3-Z1-A4-R2-S3,WH3,12,5,0
2024-08-17,P016,WH3-Z1-A4-R2-S3,WH3,7,5,0
2024-08-18,P016,WH3-Z1-A4-R2-S3,WH3,0,7,0
2024-08-19,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-08-20,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-08-21,P016,WH3-Z1-A4-R2-S3,WH3,162,3,165
2024-08-22,P016,WH3-Z1-A4-R2-S3,WH3,158,4,0
2024-08-23,P016,WH3-Z1-A4-R2-S3,WH3,152,6,0
2024-08-24,P016,WH3-Z1-A4-R2-S3,WH3,145,7,0
2024-08-25,P016,WH3-Z1-A4-R2-S3,WH3,135,10,0
2024-08-26,P016,WH3-Z1-A4-R2-S3,WH3,125,10,0
2024-08-27,P016,WH3-Z1-A4-R2-S3,WH3,121,4,0
2024-08-28,P016,WH3-Z1-A4-R2-S3,WH3,112,9,0
2024-08-29,P016,WH3-Z1-A4-R2-S3,WH3,109,3,0
2024-08-30,P016,WH3-Z1-A4-R2-S3,WH3,96,13,0
2024-08-31,P016,WH3-Z1-A4-R2-S3,WH3,88,8,0
2024-09-01,P016,WH3-Z1-A4-R2-S3,WH3,78,10,0
2024-09-02,P016,WH3-Z1-A4-R2-S3,WH3,74,4,0
2024-09-03,P016,WH3-Z1-A4-R2-S3,WH3,61,13,0
2024-09-04,P016,WH3-Z1-A4-R2-S3,WH3,56,5,0
2024-09-05,P016,WH3-Z1-A4-R2-S3,WH3,50,6,0
2024-09-06,P016,WH3-Z1-A4-R2-S3,WH3,40,10,0
2024-09-07,P016,WH3-Z1-A4-R2-S3,WH3,34,6,0
2024-09-08,P016,WH3-Z1-A4-R2-S3,WH3,27,7,0
2024-09-09,P016,WH3-Z1-A4-R2-S3,WH3,18,9,0
2024-09-10,P016,WH3-Z1-A4-R2-S3,WH3,10,8,0
2024-09-11,P016,WH3-Z1-A4-R2-S3,WH3,3,7,0
2024-09-12,P016,WH3-Z1-A4-R2-S3,WH3,161,7,165
2024-09-13,P016,WH3-Z1-A4-R2-S3,WH3,151,10,0
2024-09-14,P016,WH3-Z1-A4-R2-S3,WH3,143,8,0
2024-09-15,P016,WH3-Z1-A4-R2-S3,WH3,137,6,0
2024-09-16,P016,WH3-Z1-A4-R2-S3,WH3,129,8,0
2024-09-17,P016,WH3-Z1-A4-R2-S3,WH3,121,8,0
2024-09-18,P016,WH3-Z1-A4-R2-S3,WH3,112,9,0
2024-09-19,P016,WH3-Z1-A4-R2-S3,WH3,106,6,0
2024-09-20,P016,WH3-Z1-A4-R2-S3,WH3,102,4,0
2024-09-21,P016,WH3-Z1-A4-R2-S3,WH3,84,18,0
2024-09-22,P016,WH3-Z1-A4-R2-S3,WH3,61,23,0
2024-09-23,P016,WH3-Z1-A4-R2-S3,WH3,55,6,0
2024-09-24,P016,WH3-Z1-A4-R2-S3,WH3,50,5,0
2024-09-25,P016,WH3-Z1-A4-R2-S3,WH3,42,8,0
2024-09-26,P016,WH3-Z1-A4-R2-S3,WH3,35,7,0
2024-09-27,P016,WH3-Z1-A4-R2-S3,WH3,30,5,0
2024-09-28,P016,WH3-Z1-A4-R2-S3,WH3,17,13,0
2024-09-29,P016,WH3-Z1-A4-R2-S3,WH3,10,7,0
2024-09-30,P016,WH3-Z1-A4-R2-S3,WH3,0,10,0
2024-10-01,P016,WH3-Z1-A4-R2-S3,WH3,153,12,165
2024-10-02,P016,WH3-Z1-A4-R2-S3,WH3,145,8,0
2024-10-03,P016,WH3-Z1-A4-R2-S3,WH3,134,11,0
2024-10-04,P016,WH3-Z1-A4-R2-S3,WH3,126,8,0
2024-10-05,P016,WH3-Z1-A4-R2-S3,WH3,114,12,0
2024-10-06,P016,WH3-Z1-A4-R2-S3,WH3,109,5,0
2024-10-07,P016,WH3-Z1-A4-R2-S3,WH3,105,4,0
2024-10-08,P016,WH3-Z1-A4-R2-S3,WH3,95,10,0
2024-10-09,P016,WH3-Z1-A4-R2-S3,WH3,88,7,0
2024-10-10,P016,WH3-Z1-A4-R2-S3,WH3,82,6,0
2024-10-11,P016,WH3-Z1-A4-R2-S3,WH3,77,5,0
2024-10-12,P016,WH3-Z1-A4-R2-S3,WH3,66,11,0
2024-10-13,P016,WH3-Z1-A4-R2-S3,WH3,58,8,0
2024-10-14,P016,WH3-Z1-A4-R2-S3,WH3,51,7,0
2024-10-15,P016,WH3-Z1-A4-R2-S3,WH3,45,6,0
2024-10-16,P016,WH3-Z1-A4-R2-S3,WH3,38,7,0
2024-10-17,P016,WH3-Z1-A4-R2-S3,WH3,32,6,0
2024-10-18,P016,WH3-Z1-A4-R2-S3,WH3,20,12,0
2024-10-19,P016,WH3-Z1-A4-R2-S3,WH3,11,9,0
2024-10-20,P016,WH3-Z1-A4-R2-S3,WH3,0,11,0
2024-10-21,P016,WH3-Z1-A4-R2-S3,WH3,158,7,165
2024-10-22,P016,WH3-Z1-A4-R2-S3,WH3,146,12,0
2024-10-23,P016,WH3-Z1-A4-R2-S3,WH3,143,3,0
2024-10-24,P016,WH3-Z1-A4-R2-S3,WH3,137,6,0
2024-10-25,P016,WH3-Z1-A4-R2-S3,WH3,130,7,0
2024-10-26,P016,WH3-Z1-A4-R2-S3,WH3,118,12,0
2024-10-27,P016,WH3-Z1-A4-R2-S3,WH3,108,10,0
2024-10-28,P016,WH3-Z1-A4-R2-S3,WH3,100,8,0
2024-10-29,P016,WH3-Z1-A4-R2-S3,WH3,89,11,0
2024-10-30,P016,WH3-Z1-A4-R2-S3,WH3,84,5,0
2024-10-31,P016,WH3-Z1-A4-R2-S3,WH3,72,12,0
2024-11-01,P016,WH3-Z1-A4-R2-S3,WH3,66,6,0
2024-11-02,P016,WH3-Z1-A4-R2-S3,WH3,55,11,0
2024-11-03,P016,WH3-Z1-A4-R2-S3,WH3,48,7,0
2024-11-04,P016,WH3-Z1-A4-R2-S3,WH3,37,11,0
2024-11-05,P016,WH3-Z1-A4-R2-S3,WH3,31,6,0
2024-11-06,P016,WH3-Z1-A4-R2-S3,WH3,27,4,0
2024-11-07,P016,WH3-Z1-A4-R2-S3,WH3,12,15,0
2024-11-08,P016,WH3-Z1-A4-R2-S3,WH3,7,5,0
2024-11-09,P016,WH3-Z1-A4-R2-S3,WH3,0,7,0
2024-11-10,P016,WH3-Z1-A4-R2-S3,WH3,158,7,165
2024-11-11,P016,WH3-Z1-A4-R2-S3,WH3,151,7,0
2024-11-12,P016,WH3-Z1-A4-R2-S3,WH3,144,7,0
2024-11-13,P016,WH3-Z1-A4-R2-S3,WH3,138,6,0
2024-11-14,P016,WH3-Z1-A4-R2-S3,WH3,130,8,0
2024-11-15,P016,WH3-Z1-A4-R2-S3,WH3,122,8,0
2024-11-16,P016,WH3-Z1-A4-R2-S3,WH3,113,9,0
2024-11-17,P016,WH3-Z1-A4-R2-S3,WH3,102,11,0
2024-11-18,P016,WH3-Z1-A4-R2-S3,WH3,95,7,0
2024-11-19,P016,WH3-Z1-A4-R2-S3,WH3,89,6,0
2024-11-20,P016,WH3-Z1-A4-R2-S3,WH3,65,24,0
2024-11-21,P016,WH3-Z1-A4-R2-S3,WH3,61,4,0
2024-11-22,P016,WH3-Z1-A4-R2-S3,WH3,56,5,0
2024-11-23,P016,WH3-Z1-A4-R2-S3,WH3,46,10,0
2024-11-24,P016,WH3-Z1-A4-R2-S3,WH3,34,12,0
2024-11-25,P016,WH3-Z1-A4-R2-S3,WH3,19,15,0
2024-11-26,P016,WH3-Z1-A4-R2-S3,WH3,12,7,0
2024-11-27,P016,WH3-Z1-A4-R2-S3,WH3,5,7,0
2024-11-28,P016,WH3-Z1-A4-R2-S3,WH3,0,5,0
2024-11-29,P016,WH3-Z1-A4-R2-S3,WH3,0,0,0
2024-11-30,P016,WH3-Z1-A4-R2-S3,WH3,152,13,165
2024-12-01,P016,WH3-Z1-A4-R2-S3,WH3,139,13,0
2024-12-02,P016,WH3-Z1-A4-R2-S3,WH3,128,11,0
2024-12-03,P016,WH3-Z1-A4-R2-S3,WH3,108,20,0
2024-12-04,P016,WH3-Z1-A4-R2-S3,WH3,102,6,0
2024-12-05,P016,WH3-Z1-A4-R2-S3,WH3,95,7,0
2024-12-06,P016,WH3-Z1-A4-R2-S3,WH3,86,9,0
2024-12-07,P016,WH3-Z1-A4-R2-S3,WH3,76,10,0
2024-12-08,P016,WH3-Z1-A4-R2-S3,WH3,68,8,0
2024-12-09,P016,WH3-Z1-A4-R2-S3,WH3,62,6,0
2024-12-10,P016,WH3-Z1-A4-R2-S3,WH3,59,3,0
2024-12-11,P016,WH3-Z1-A4-R2-S3,WH3,51,8,0
2024-12-12,P016,WH3-Z1-A4-R2-S3,WH3,44,7,0
2024-12-13,P016,WH3-Z1-A4-R2-S3,WH3,33,11,0
2024-12-14,P016,WH3-Z1-A4-R2-S3,WH3,23,10,0
2024-12-15,P016,WH3-Z1-A4-R2-S3,WH3,16,7,0
2024-12-16,P016,WH3-Z1-A4-R2-S3,WH3,6,10,0
2024-12-17,P016,WH3-Z1-A4-R2-S3,WH3,1,5,0
2024-12-18,P016,WH3-Z1-A4-R2-S3,WH3,161,5,165
2024-12-19,P016,WH3-Z1-A4-R2-S3,WH3,154,7,0
2024-12-20,P016,WH3-Z1-A4-R2-S3,WH3,146,8,0
2024-12-21,P016,WH3-Z1-A4-R2-S3,WH3,134,12,0
2024-12-22,P016,WH3-Z1-A4-R2-S3,WH3,123,11,0
2024-12-23,P016,WH3-Z1-A4-R2-S3,WH3,105,18,0
2024-12-24,P016,WH3-Z1-A4-R2-S3,WH3,99,6,0
2024-12-25,P016,WH3-Z1-A4-R2-S3,WH3,87,12,0
2024-12-26,P016,WH3-Z1-A4-R2-S3,WH3,80,7,0
2024-12-27,P016,WH3-Z1-A4-R2-S3,WH3,73,7,0
2024-12-28,P016,WH3-Z1-A4-R2-S3,WH3,65,8,0
2024-12-29,P016,WH3-Z1-A4-R2-S3,WH3,55,10,0
2024-12-30,P016,WH3-Z1-A4-R2-S3,WH3,48,7,0
2024-01-01,P017,WH3-Z3-A4-R3-S3,WH3,632,29,0
2024-01-02,P017,WH3-Z3-A4-R3-S3,WH3,610,22,0
2024-01-03,P017,WH3-Z3-A4-R3-S3,WH3,586,24,0
2024-01-04,P017,WH3-Z3-A4-R3-S3,WH3,557,29,0
2024-01-05,P017,WH3-Z3-A4-R3-S3,WH3,525,32,0
2024-01-06,P017,WH3-Z3-A4-R3-S3,WH3,486,39,0
2024-01-07,P017,WH3-Z3-A4-R3-S3,WH3,446,40,0
2024-01-08,P017,WH3-Z3-A4-R3-S3,WH3,416,30,0
2024-01-09,P017,WH3-Z3-A4-R3-S3,WH3,380,36,0
2024-01-10,P017,WH3-Z3-A4-R3-S3,WH3,352,28,0
2024-01-11,P017,WH3-Z3-A4-R3-S3,WH3,331,21,0
2024-01-12,P017,WH3-Z3-A4-R3-S3,WH3,305,26,0
2024-01-13,P017,WH3-Z3-A4-R3-S3,WH3,279,26,0
2024-01-14,P017,WH3-Z3-A4-R3-S3,WH3,257,22,0
2024-01-15,P017,WH3-Z3-A4-R3-S3,WH3,239,18,0
2024-01-16,P017,WH3-Z3-A4-R3-S3,WH3,219,20,0
2024-01-17,P017,WH3-Z3-A4-R3-S3,WH3,191,28,0
2024-01-18,P017,WH3-Z3-A4-R3-S3,WH3,163,28,0
2024-01-19,P017,WH3-Z3-A4-R3-S3,WH3,136,27,0
2024-01-20,P017,WH3-Z3-A4-R3-S3,WH3,91,45,0
2024-01-21,P017,WH3-Z3-A4-R3-S3,WH3,54,37,0
2024-01-22,P017,WH3-Z3-A4-R3-S3,WH3,33,21,0
2024-01-23,P017,WH3-Z3-A4-R3-S3,WH3,7,26,0
2024-01-24,P017,WH3-Z3-A4-R3-S3,WH3,0,7,0
2024-01-25,P017,WH3-Z3-A4-R3-S3,WH3,535,32,567
2024-01-26,P017,WH3-Z3-A4-R3-S3,WH3,506,29,0
2024-01-27,P017,WH3-Z3-A4-R3-S3,WH3,481,25,0
2024-01-28,P017,WH3-Z3-A4-R3-S3,WH3,450,31,0
2024-01-29,P017,WH3-Z3-A4-R3-S3,WH3,428,22,0
2024-01-30,P017,WH3-Z3-A4-R3-S3,WH3,405,23,0
2024-01-31,P017,WH3-Z3-A4-R3-S3,WH3,373,32,0
2024-02-01,P017,WH3-Z3-A4-R3-S3,WH3,344,29,0
2024-02-02,P017,WH3-Z3-A4-R3-S3,WH3,316,28,0
2024-02-03,P017,WH3-Z3-A4-R3-S3,WH3,288,28,0
2024-02-04,P017,WH3-Z3-A4-R3-S3,WH3,260,28,0
2024-02-05,P017,WH3-Z3-A4-R3-S3,WH3,236,24,0
2024-02-06,P017,WH3-Z3-A4-R3-S3,WH3,217,19,0
2024-02-07,P017,WH3-Z3-A4-R3-S3,WH3,185,32,0
2024-02-08,P017,WH3-Z3-A4-R3-S3,WH3,165,20,0
2024-02-09,P017,WH3-Z3-A4-R3-S3,WH3,133,32,0
2024-02-10,P017,WH3-Z3-A4-R3-S3,WH3,100,33,0
2024-02-11,P017,WH3-Z3-A4-R3-S3,WH3,65,35,0
2024-02-12,P017,WH3-Z3-A4-R3-S3,WH3,32,33,0
2024-02-13,P017,WH3-Z3-A4-R3-S3,WH3,13,19,0
2024-02-14,P017,WH3-Z3-A4-R3-S3,WH3,558,22,567
2024-02-15,P017,WH3-Z3-A4-R3-S3,WH3,527,31,0
2024-02-16,P017,WH3-Z3-A4-R3-S3,WH3,494,33,0
2024-02-17,P017,WH3-Z3-A4-R3-S3,WH3,457,37,0
2024-02-18,P017,WH3-Z3-A4-R3-S3,WH3,425,32,0
2024-02-19,P017,WH3-Z3-A4-R3-S3,WH3,389,36,0
2024-02-20,P017,WH3-Z3-A4-R3-S3,WH3,362,27,0
2024-02-21,P017,WH3-Z3-A4-R3-S3,WH3,341,21,0
2024-02-22,P017,WH3-Z3-A4-R3-S3,WH3,320,21,0
2024-02-23,P017,WH3-Z3-A4-R3-S3,WH3,292,28,0
2024-02-24,P017,WH3-Z3-A4-R3-S3,WH3,267,25,0
2024-02-25,P017,WH3-Z3-A4-R3-S3,WH3,242,25,0
2024-02-26,P017,WH3-Z3-A4-R3-S3,WH3,215,27,0
