order_id,date,warehouse_id,customer_id,weight_units,priority,time_window_start,time_window_end
ORD-004452,2024-12-25,WH1,CUST-0001,100,standard,11:30,14:30
ORD-004453,2024-12-25,WH1,CUST-0067,88,urgent,13:00,15:00
ORD-004454,2024-12-25,WH1,CUST-0018,91,standard,08:30,10:30
ORD-004455,2024-12-25,WH1,CUST-0045,124,standard,10:30,13:30
ORD-004456,2024-12-25,WH1,CUST-0037,120,standard,14:00,17:00
ORD-004457,2024-12-25,WH1,CUST-0061,111,standard,14:00,18:00
ORD-004458,2024-12-25,WH1,CUST-0002,120,standard,13:30,17:30
ORD-004459,2024-12-25,WH1,CUST-0063,110,standard,13:00,17:00
ORD-004460,2024-12-25,WH1,CUST-0062,112,urgent,13:00,16:00
ORD-004461,2024-12-25,WH1,CUST-0039,103,urgent,14:00,17:00
ORD-004462,2024-12-25,WH1,CUST-0002,32,standard,08:00,11:00
ORD-004463,2024-12-25,WH1,CUST-0056,93,standard,12:30,14:30
ORD-004464,2024-12-25,WH1,CUST-0038,90,standard,12:30,16:30
ORD-004465,2024-12-25,WH1,CUST-0030,111,standard,13:00,15:00
ORD-004466,2024-12-25,WH1,CUST-0001,45,standard,12:30,14:30
ORD-004467,2024-12-25,WH1,CUST-0048,59,standard,13:00,16:00
ORD-004468,2024-12-25,WH1,CUST-0025,129,urgent,12:00,14:00
ORD-004469,2024-12-25,WH1,CUST-0053,129,urgent,09:00,12:00
ORD-004470,2024-12-25,WH1,CUST-0056,77,standard,11:30,15:30
ORD-004471,2024-12-25,WH1,CUST-0051,94,standard,09:00,12:00
ORD-004472,2024-12-25,WH1,CUST-0032,50,standard,12:00,16:00
ORD-004473,2024-12-25,WH1,CUST-0021,21,standard,08:00,12:00
ORD-004474,2024-12-25,WH1,CUST-0050,94,standard,08:00,11:00
ORD-004475,2024-12-25,WH1,CUST-0049,15,standard,12:30,16:30
ORD-004476,2024-12-25,WH1,CUST-0029,138,standard,14:00,17:00
ORD-004477,2024-12-25,WH1,CUST-0034,71,standard,13:00,15:00
ORD-004478,2024-12-25,WH1,CUST-0011,50,standard,13:30,15:30
ORD-004479,2024-12-25,WH1,CUST-0055,117,standard,13:30,16:30
ORD-004480,2024-12-25,WH1,CUST-0031,119,standard,12:00,14:00
ORD-004481,2024-12-25,WH1,CUST-0067,103,urgent,12:00,16:00
ORD-004482,2024-12-25,WH1,CUST-0035,127,urgent,12:00,16:00
ORD-004483,2024-12-25,WH2,CUST-0104,50,standard,09:00,13:00
ORD-004484,2024-12-25,WH2,CUST-0102,87,standard,11:00,14:00
ORD-004485,2024-12-25,WH2,CUST-0120,100,urgent,14:30,17:30
ORD-004486,2024-12-25,WH2,CUST-0092,57,standard,10:00,14:00
ORD-004487,2024-12-25,WH2,CUST-0076,118,urgent,12:30,16:30
ORD-004488,2024-12-25,WH2,CUST-0091,91,standard,09:00,12:00
ORD-004489,2024-12-25,WH2,CUST-0085,67,standard,14:30,16:30
ORD-004490,2024-12-25,WH2,CUST-0105,47,standard,09:30,13:30
ORD-004491,2024-12-25,WH2,CUST-0082,19,standard,13:00,17:00
ORD-004492,2024-12-25,WH2,CUST-0126,121,standard,09:30,11:30
ORD-004493,2024-12-25,WH2,CUST-0125,101,standard,10:30,12:30
ORD-004494,2024-12-25,WH2,CUST-0102,112,standard,12:00,15:00
ORD-004495,2024-12-25,WH2,CUST-0130,23,standard,14:00,17:00
ORD-004496,2024-12-25,WH2,CUST-0092,76,standard,11:00,13:00
ORD-004497,2024-12-25,WH2,CUST-0109,39,standard,12:30,16:30
ORD-004498,2024-12-25,WH2,CUST-0070,57,standard,13:30,16:30
ORD-004499,2024-12-25,WH2,CUST-0087,34,standard,10:30,13:30
ORD-004500,2024-12-25,WH2,CUST-0074,112,standard,14:00,17:00
ORD-004501,2024-12-25,WH2,CUST-0070,109,standard,13:00,16:00
ORD-004502,2024-12-25,WH2,CUST-0091,72,standard,08:30,10:30
ORD-004503,2024-12-25,WH2,CUST-0081,25,standard,12:00,16:00
ORD-004504,2024-12-25,WH2,CUST-0104,15,standard,13:00,16:00
ORD-004505,2024-12-25,WH2,CUST-0102,70,standard,14:00,16:00
ORD-004506,2024-12-25,WH2,CUST-0084,65,standard,13:30,15:30
ORD-004507,2024-12-25,WH2,CUST-0124,66,standard,14:30,16:30
ORD-004508,2024-12-25,WH2,CUST-0069,105,standard,12:00,16:00
ORD-004509,2024-12-25,WH2,CUST-0097,79,standard,11:00,13:00
ORD-004510,2024-12-25,WH2,CUST-0079,126,standard,11:00,13:00
ORD-004511,2024-12-25,WH2,CUST-0087,111,standard,09:30,11:30
ORD-004512,2024-12-25,WH2,CUST-0069,120,urgent,14:30,18:30
ORD-004513,2024-12-25,WH2,CUST-0131,103,standard,08:30,12:30
ORD-004514,2024-12-25,WH2,CUST-0095,127,standard,10:00,14:00
ORD-004515,2024-12-25,WH2,CUST-0111,97,standard,08:30,12:30
ORD-004516,2024-12-25,WH2,CUST-0121,116,urgent,13:30,17:30
ORD-004517,2024-12-25,WH2,CUST-0107,77,urgent,08:30,12:30
ORD-004518,2024-12-25,WH2,CUST-0131,101,standard,08:00,10:00
ORD-004519,2024-12-25,WH2,CUST-0115,23,urgent,13:30,16:30
ORD-004520,2024-12-25,WH2,CUST-0127,107,urgent,08:30,12:30
ORD-004521,2024-12-25,WH2,CUST-0072,101,urgent,09:30,13:30
ORD-004522,2024-12-25,WH2,CUST-0110,134,urgent,09:30,11:30
ORD-004523,2024-12-25,WH2,CUST-0078,65,standard,14:30,17:30
ORD-004524,2024-12-25,WH2,CUST-0086,52,standard,14:00,17:00
ORD-004525,2024-12-25,WH2,CUST-0075,84,standard,09:30,12:30
ORD-004526,2024-12-25,WH2,CUST-0102,88,standard,11:00,15:00
ORD-004527,2024-12-25,WH2,CUST-0118,134,standard,14:30,18:30
ORD-004528,2024-12-25,WH2,CUST-0077,86,standard,14:30,16:30
ORD-004529,2024-12-25,WH2,CUST-0128,84,standard,08:30,12:30
ORD-004530,2024-12-25,WH2,CUST-0091,113,standard,10:00,12:00
ORD-004531,2024-12-25,WH2,CUST-0092,93,standard,13:00,15:00
ORD-004532,2024-12-25,WH2,CUST-0100,115,standard,08:30,12:30
ORD-004533,2024-12-25,WH2,CUST-0116,119,standard,11:30,15:30
ORD-004534,2024-12-25,WH2,CUST-0069,89,standard,08:00,10:00
ORD-004535,2024-12-25,WH2,CUST-0083,90,urgent,08:00,10:00
ORD-004536,2024-12-25,WH3,CUST-0166,70,standard,12:00,14:00
ORD-004537,2024-12-25,WH3,CUST-0184,130,standard,09:30,13:30
ORD-004538,2024-12-25,WH3,CUST-0191,59,standard,13:30,15:30
ORD-004539,2024-12-25,WH3,CUST-0166,47,standard,10:00,14:00
ORD-004540,2024-12-25,WH3,CUST-0139,133,standard,13:30,17:30
ORD-004541,2024-12-25,WH3,CUST-0160,40,urgent,09:00,13:00
ORD-004542,2024-12-25,WH3,CUST-0193,117,urgent,13:00,16:00
ORD-004543,2024-12-25,WH3,CUST-0147,44,urgent,09:00,13:00
ORD-004544,2024-12-25,WH3,CUST-0161,29,standard,10:00,14:00
ORD-004545,2024-12-25,WH3,CUST-0195,126,standard,08:30,11:30
ORD-004546,2024-12-25,WH3,CUST-0184,44,standard,10:00,13:00
ORD-004547,2024-12-25,WH3,CUST-0174,73,standard,11:30,14:30
ORD-004548,2024-12-25,WH3,CUST-0176,62,standard,11:30,14:30
ORD-004549,2024-12-25,WH3,CUST-0155,101,urgent,08:00,11:00
ORD-004550,2024-12-25,WH3,CUST-0140,30,standard,12:00,14:00
ORD-004551,2024-12-25,WH3,CUST-0150,124,standard,11:00,13:00
ORD-004552,2024-12-25,WH3,CUST-0167,98,standard,13:30,16:30
ORD-004553,2024-12-25,WH3,CUST-0196,132,standard,14:00,17:00
ORD-004554,2024-12-25,WH3,CUST-0173,41,standard,10:30,13:30
ORD-004555,2024-12-25,WH3,CUST-0160,72,standard,09:30,11:30
ORD-004556,2024-12-25,WH3,CUST-0181,32,standard,13:00,17:00
ORD-004557,2024-12-25,WH3,CUST-0141,139,standard,08:00,11:00
ORD-004558,2024-12-25,WH3,CUST-0162,118,standard,11:30,13:30
ORD-004559,2024-12-25,WH3,CUST-0149,27,standard,14:00,18:00
ORD-004560,2024-12-25,WH3,CUST-0165,79,standard,14:00,17:00
ORD-004561,2024-12-25,WH3,CUST-0190,24,urgent,14:00,16:00
ORD-004562,2024-12-25,WH3,CUST-0176,68,urgent,11:00,14:00
ORD-004563,2024-12-25,WH3,CUST-0136,106,standard,10:30,13:30
ORD-004564,2024-12-25,WH3,CUST-0156,118,standard,12:00,15:00
ORD-004565,2024-12-25,WH3,CUST-0170,68,standard,08:00,10:00
ORD-004566,2024-12-25,WH3,CUST-0150,74,urgent,09:00,11:00
ORD-004567,2024-12-25,WH3,CUST-0185,17,standard,14:30,18:30
ORD-004568,2024-12-25,WH3,CUST-0166,66,standard,08:00,10:00
ORD-004569,2024-12-25,WH3,CUST-0136,109,standard,14:00,18:00
ORD-004570,2024-12-25,WH3,CUST-0140,77,standard,12:00,14:00
ORD-004571,2024-12-25,WH3,CUST-0195,33,standard,14:00,17:00
ORD-004572,2024-12-25,WH3,CUST-0154,107,standard,13:30,15:30
ORD-004573,2024-12-25,WH3,CUST-0182,76,standard,11:00,15:00
ORD-004574,2024-12-25,WH3,CUST-0146,69,standard,13:30,15:30
ORD-004575,2024-12-25,WH3,CUST-0166,127,urgent,08:30,12:30
ORD-004576,2024-12-25,WH3,CUST-0155,50,standard,09:00,13:00
ORD-004577,2024-12-25,WH3,CUST-0198,74,standard,10:00,12:00
ORD-004578,2024-12-25,WH3,CUST-0146,113,standard,12:30,15:30
ORD-004579,2024-12-25,WH3,CUST-0178,77,standard,12:30,15:30
ORD-004580,2024-12-25,WH3,CUST-0142,61,standard,11:30,14:30
ORD-004581,2024-12-25,WH3,CUST-0142,89,standard,08:30,10:30
ORD-004582,2024-12-25,WH3,CUST-0180,78,standard,13:30,15:30
ORD-004583,2024-12-25,WH3,CUST-0154,54,standard,13:30,16:30
ORD-004584,2024-12-25,WH3,CUST-0148,49,standard,13:30,17:30
ORD-004585,2024-12-25,WH3,CUST-0151,77,urgent,08:00,11:00
ORD-004586,2024-12-25,WH3,CUST-0197,27,standard,09:30,13:30
ORD-004587,2024-12-25,WH3,CUST-0164,79,standard,14:00,17:00
ORD-004588,2024-12-25,WH3,CUST-0175,82,standard,10:00,12:00
ORD-004589,2024-12-25,WH3,CUST-0179,19,standard,14:30,16:30
ORD-004590,2024-12-25,WH3,CUST-0191,60,standard,09:00,13:00
ORD-004591,2024-12-25,WH3,CUST-0159,18,urgent,11:30,14:30
ORD-004592,2024-12-25,WH3,CUST-0137,75,standard,14:00,17:00
ORD-004593,2024-12-25,WH3,CUST-0183,17,urgent,14:00,16:00
ORD-004594,2024-12-25,WH3,CUST-0180,90,standard,09:30,11:30
ORD-004595,2024-12-25,WH3,CUST-0152,138,standard,08:30,11:30
ORD-004596,2024-12-25,WH3,CUST-0167,47,standard,09:00,12:00
ORD-004597,2024-12-25,WH3,CUST-0140,101,standard,08:00,11:00
ORD-004598,2024-12-25,WH3,CUST-0197,24,urgent,12:30,14:30
ORD-004599,2024-12-25,WH3,CUST-0191,28,standard,10:30,14:30
ORD-004600,2024-12-25,WH3,CUST-0172,33,standard,12:00,15:00
ORD-004601,2024-12-25,WH3,CUST-0197,16,standard,11:00,13:00
ORD-004602,2024-12-25,WH3,CUST-0159,65,standard,09:30,12:30
ORD-004603,2024-12-25,WH3,CUST-0158,62,standard,09:30,11:30
ORD-004604,2024-12-25,WH3,CUST-0179,103,standard,09:00,11:00
ORD-004605,2024-12-25,WH3,CUST-0176,134,standard,11:00,15:00
ORD-004606,2024-12-25,WH3,CUST-0194,84,standard,13:00,15:00
ORD-004607,2024-12-25,WH3,CUST-0170,19,standard,11:00,15:00
ORD-004608,2024-12-25,WH3,CUST-0155,72,standard,09:00,11:00
ORD-004609,2024-12-25,WH3,CUST-0143,131,standard,09:30,13:30
ORD-004610,2024-12-25,WH3,CUST-0154,136,standard,11:00,15:00
ORD-004611,2024-12-25,WH3,CUST-0192,74,standard,11:30,13:30
ORD-004612,2024-12-26,WH1,CUST-0038,28,standard,10:00,12:00
ORD-004613,2024-12-26,WH1,CUST-0034,97,standard,11:30,14:30
ORD-004614,2024-12-26,WH1,CUST-0047,74,standard,14:00,16:00
ORD-004615,2024-12-26,WH1,CUST-0059,129,standard,12:00,16:00
ORD-004616,2024-12-26,WH1,CUST-0001,67,urgent,09:30,13:30
ORD-004617,2024-12-26,WH1,CUST-0065,79,standard,10:00,12:00
ORD-004618,2024-12-26,WH1,CUST-0049,124,standard,14:00,17:00
ORD-004619,2024-12-26,WH1,CUST-0024,15,standard,12:00,14:00
ORD-004620,2024-12-26,WH1,CUST-0003,36,standard,12:00,16:00
ORD-004621,2024-12-26,WH1,CUST-0047,44,urgent,09:00,13:00
ORD-004622,2024-12-26,WH1,CUST-0031,73,standard,08:30,12:30
ORD-004623,2024-12-26,WH1,CUST-0042,68,standard,11:00,13:00
ORD-004624,2024-12-26,WH1,CUST-0009,38,standard,08:00,10:00
ORD-004625,2024-12-26,WH1,CUST-0050,24,standard,08:30,11:30
ORD-004626,2024-12-26,WH1,CUST-0025,25,standard,10:00,14:00
ORD-004627,2024-12-26,WH1,CUST-0064,73,urgent,14:30,16:30
ORD-004628,2024-12-26,WH1,CUST-0020,52,urgent,08:30,12:30
ORD-004629,2024-12-26,WH1,CUST-0037,120,standard,10:30,13:30
ORD-004630,2024-12-26,WH1,CUST-0042,41,standard,10:30,13:30
ORD-004631,2024-12-26,WH1,CUST-0053,129,urgent,08:00,12:00
ORD-004632,2024-12-26,WH1,CUST-0042,62,standard,08:30,12:30
ORD-004633,2024-12-26,WH1,CUST-0015,20,urgent,10:30,12:30
ORD-004634,2024-12-26,WH1,CUST-0013,22,urgent,10:00,14:00
ORD-004635,2024-12-26,WH1,CUST-0067,42,standard,08:00,10:00
ORD-004636,2024-12-26,WH1,CUST-0009,48,urgent,11:00,13:00
ORD-004637,2024-12-26,WH1,CUST-0006,24,standard,09:30,13:30
ORD-004638,2024-12-26,WH1,CUST-0017,71,standard,10:00,14:00
ORD-004639,2024-12-26,WH1,CUST-0023,61,standard,10:00,14:00
ORD-004640,2024-12-26,WH1,CUST-0005,118,standard,10:00,13:00
ORD-004641,2024-12-26,WH1,CUST-0026,22,standard,09:30,12:30
ORD-004642,2024-12-26,WH1,CUST-0014,93,standard,09:00,12:00
ORD-004643,2024-12-26,WH1,CUST-0063,16,standard,12:30,16:30
ORD-004644,2024-12-26,WH1,CUST-0025,108,standard,13:30,16:30
ORD-004645,2024-12-26,WH1,CUST-0013,43,urgent,14:30,18:30
ORD-004646,2024-12-26,WH1,CUST-0005,72,standard,08:30,12:30
ORD-004647,2024-12-26,WH1,CUST-0050,135,standard,08:00,12:00
ORD-004648,2024-12-26,WH1,CUST-0063,81,standard,10:30,12:30
ORD-004649,2024-12-26,WH1,CUST-0033,65,standard,11:30,15:30
ORD-004650,2024-12-26,WH1,CUST-0007,76,standard,14:30,16:30
ORD-004651,2024-12-26,WH1,CUST-0047,84,urgent,08:30,11:30
ORD-004652,2024-12-26,WH1,CUST-0029,19,standard,10:30,13:30
ORD-004653,2024-12-26,WH1,CUST-0010,72,urgent,11:30,15:30
ORD-004654,2024-12-26,WH1,CUST-0002,44,standard,08:00,12:00
ORD-004655,2024-12-26,WH1,CUST-0027,114,standard,08:00,11:00
ORD-004656,2024-12-26,WH1,CUST-0063,64,urgent,13:30,15:30
ORD-004657,2024-12-26,WH1,CUST-0011,103,standard,09:30,13:30
ORD-004658,2024-12-26,WH1,CUST-0060,137,standard,11:00,15:00
ORD-004659,2024-12-26,WH1,CUST-0008,101,standard,09:00,11:00
ORD-004660,2024-12-26,WH1,CUST-0047,137,standard,14:00,17:00
ORD-004661,2024-12-26,WH1,CUST-0054,16,standard,12:00,16:00
ORD-004662,2024-12-26,WH1,CUST-0048,34,standard,10:00,12:00
ORD-004663,2024-12-26,WH1,CUST-0008,20,standard,09:00,12:00
ORD-004664,2024-12-26,WH1,CUST-0035,133,urgent,09:00,12:00
ORD-004665,2024-12-26,WH1,CUST-0006,36,standard,14:30,16:30
ORD-004666,2024-12-26,WH1,CUST-0010,59,standard,11:00,14:00
ORD-004667,2024-12-26,WH1,CUST-0039,47,standard,11:30,13:30
ORD-004668,2024-12-26,WH1,CUST-0010,41,standard,09:30,11:30
ORD-004669,2024-12-26,WH1,CUST-0028,102,standard,13:00,16:00
ORD-004670,2024-12-26,WH1,CUST-0067,122,standard,13:00,15:00
ORD-004671,2024-12-26,WH1,CUST-0013,53,urgent,13:30,15:30
ORD-004672,2024-12-26,WH1,CUST-0013,130,standard,11:00,14:00
ORD-004673,2024-12-26,WH1,CUST-0030,125,standard,14:00,18:00
ORD-004674,2024-12-26,WH1,CUST-0050,91,standard,08:00,12:00
ORD-004675,2024-12-26,WH1,CUST-0025,131,standard,10:30,13:30
ORD-004676,2024-12-26,WH1,CUST-0025,133,standard,11:30,13:30
ORD-004677,2024-12-26,WH1,CUST-0032,24,standard,10:30,14:30
ORD-004678,2024-12-26,WH1,CUST-0023,92,standard,11:30,13:30
ORD-004679,2024-12-26,WH1,CUST-0054,134,standard,09:00,11:00
ORD-004680,2024-12-26,WH1,CUST-0014,51,standard,09:00,12:00
ORD-004681,2024-12-26,WH1,CUST-0046,97,standard,12:30,15:30
ORD-004682,2024-12-26,WH1,CUST-0059,54,standard,10:30,13:30
ORD-004683,2024-12-26,WH1,CUST-0055,122,standard,11:30,14:30
ORD-004684,2024-12-26,WH1,CUST-0014,110,standard,14:00,17:00
ORD-004685,2024-12-26,WH1,CUST-0022,92,standard,13:30,16:30
ORD-004686,2024-12-26,WH1,CUST-0024,26,standard,10:30,13:30
ORD-004687,2024-12-26,WH1,CUST-0052,59,standard,11:30,13:30
ORD-004688,2024-12-26,WH2,CUST-0132,138,standard,10:00,14:00
ORD-004689,2024-12-26,WH2,CUST-0111,31,standard,11:00,14:00
ORD-004690,2024-12-26,WH2,CUST-0088,124,urgent,09:00,13:00
ORD-004691,2024-12-26,WH2,CUST-0124,60,standard,12:00,16:00
ORD-004692,2024-12-26,WH2,CUST-0113,139,standard,14:00,16:00
ORD-004693,2024-12-26,WH2,CUST-0108,44,standard,09:30,13:30
ORD-004694,2024-12-26,WH2,CUST-0109,40,standard,08:00,11:00
ORD-004695,2024-12-26,WH2,CUST-0115,139,urgent,09:30,12:30
ORD-004696,2024-12-26,WH2,CUST-0120,85,standard,08:30,11:30
ORD-004697,2024-12-26,WH2,CUST-0123,98,urgent,08:30,12:30
ORD-004698,2024-12-26,WH2,CUST-0109,116,standard,11:00,15:00
ORD-004699,2024-12-26,WH2,CUST-0098,21,urgent,13:00,17:00
ORD-004700,2024-12-26,WH2,CUST-0095,38,urgent,11:00,14:00
ORD-004701,2024-12-26,WH2,CUST-0116,59,urgent,10:30,13:30
ORD-004702,2024-12-26,WH2,CUST-0100,24,urgent,12:00,14:00
ORD-004703,2024-12-26,WH2,CUST-0114,110,standard,08:00,10:00
ORD-004704,2024-12-26,WH2,CUST-0125,81,urgent,11:30,14:30
ORD-004705,2024-12-26,WH2,CUST-0125,119,standard,12:00,15:00
ORD-004706,2024-12-26,WH2,CUST-0118,129,standard,08:00,11:00
ORD-004707,2024-12-26,WH2,CUST-0068,91,urgent,10:30,12:30
ORD-004708,2024-12-26,WH2,CUST-0072,52,urgent,13:30,16:30
ORD-004709,2024-12-26,WH2,CUST-0104,74,standard,13:30,16:30
ORD-004710,2024-12-26,WH2,CUST-0070,61,urgent,12:00,14:00
ORD-004711,2024-12-26,WH2,CUST-0134,17,standard,10:00,12:00
ORD-004712,2024-12-26,WH2,CUST-0085,82,standard,13:30,16:30
ORD-004713,2024-12-26,WH2,CUST-0106,123,standard,11:00,14:00
ORD-004714,2024-12-26,WH2,CUST-0068,139,standard,09:30,12:30
ORD-004715,2024-12-26,WH2,CUST-0106,111,standard,12:30,16:30
ORD-004716,2024-12-26,WH2,CUST-0096,100,standard,10:30,14:30
ORD-004717,2024-12-26,WH2,CUST-0095,123,standard,11:30,14:30
ORD-004718,2024-12-26,WH2,CUST-0108,51,standard,09:00,12:00
ORD-004719,2024-12-26,WH2,CUST-0070,52,standard,13:30,15:30
ORD-004720,2024-12-26,WH2,CUST-0103,63,standard,14:00,16:00
ORD-004721,2024-12-26,WH2,CUST-0133,21,standard,14:30,18:30
ORD-004722,2024-12-26,WH2,CUST-0087,30,standard,13:00,16:00
ORD-004723,2024-12-26,WH2,CUST-0080,108,standard,14:00,17:00
ORD-004724,2024-12-26,WH2,CUST-0072,17,standard,09:30,13:30
ORD-004725,2024-12-26,WH2,CUST-0126,17,standard,08:00,12:00
ORD-004726,2024-12-26,WH2,CUST-0113,80,urgent,10:00,14:00
ORD-004727,2024-12-26,WH2,CUST-0087,80,urgent,14:00,18:00
ORD-004728,2024-12-26,WH2,CUST-0085,130,standard,10:30,13:30
ORD-004729,2024-12-26,WH2,CUST-0101,72,standard,10:30,12:30
ORD-004730,2024-12-26,WH2,CUST-0114,110,standard,13:30,15:30
ORD-004731,2024-12-26,WH2,CUST-0099,59,urgent,08:00,11:00
ORD-004732,2024-12-26,WH2,CUST-0097,46,standard,13:00,16:00
ORD-004733,2024-12-26,WH2,CUST-0100,96,standard,13:00,17:00
ORD-004734,2024-12-26,WH2,CUST-0106,17,standard,14:30,18:30
ORD-004735,2024-12-26,WH2,CUST-0079,126,standard,13:30,17:30
ORD-004736,2024-12-26,WH2,CUST-0119,48,standard,11:30,13:30
ORD-004737,2024-12-26,WH2,CUST-0095,128,standard,14:30,17:30
ORD-004738,2024-12-26,WH2,CUST-0077,107,urgent,09:00,11:00
ORD-004739,2024-12-26,WH2,CUST-0109,117,standard,13:00,15:00
ORD-004740,2024-12-26,WH2,CUST-0129,25,standard,10:00,14:00
ORD-004741,2024-12-26,WH2,CUST-0090,72,standard,11:30,14:30
ORD-004742,2024-12-26,WH2,CUST-0130,15,standard,09:00,11:00
ORD-004743,2024-12-26,WH2,CUST-0080,105,standard,12:30,14:30
ORD-004744,2024-12-26,WH3,CUST-0173,86,urgent,11:00,13:00
ORD-004745,2024-12-26,WH3,CUST-0139,55,standard,09:30,11:30
ORD-004746,2024-12-26,WH3,CUST-0183,45,urgent,10:30,13:30
ORD-004747,2024-12-26,WH3,CUST-0145,33,urgent,13:00,17:00
ORD-004748,2024-12-26,WH3,CUST-0142,73,standard,09:00,11:00
ORD-004749,2024-12-26,WH3,CUST-0177,35,urgent,13:00,17:00
ORD-004750,2024-12-26,WH3,CUST-0179,73,standard,08:30,11:30
ORD-004751,2024-12-26,WH3,CUST-0190,115,urgent,08:00,12:00
ORD-004752,2024-12-26,WH3,CUST-0188,67,standard,09:00,12:00
ORD-004753,2024-12-26,WH3,CUST-0150,45,standard,11:30,15:30
ORD-004754,2024-12-26,WH3,CUST-0164,106,standard,13:00,16:00
ORD-004755,2024-12-26,WH3,CUST-0136,73,urgent,08:00,12:00
ORD-004756,2024-12-26,WH3,CUST-0183,58,standard,10:30,14:30
ORD-004757,2024-12-26,WH3,CUST-0141,127,urgent,13:30,17:30
ORD-004758,2024-12-26,WH3,CUST-0174,118,standard,12:00,15:00
ORD-004759,2024-12-26,WH3,CUST-0140,22,standard,09:00,13:00
ORD-004760,2024-12-26,WH3,CUST-0175,50,standard,09:00,13:00
ORD-004761,2024-12-26,WH3,CUST-0154,76,standard,11:00,13:00
ORD-004762,2024-12-26,WH3,CUST-0176,39,standard,12:00,16:00
ORD-004763,2024-12-26,WH3,CUST-0199,109,standard,11:00,13:00
ORD-004764,2024-12-26,WH3,CUST-0163,82,standard,11:30,15:30
ORD-004765,2024-12-26,WH3,CUST-0154,123,standard,08:30,10:30
ORD-004766,2024-12-26,WH3,CUST-0141,65,standard,14:30,18:30
ORD-004767,2024-12-26,WH3,CUST-0185,124,urgent,12:00,15:00
ORD-004768,2024-12-26,WH3,CUST-0192,117,urgent,10:30,14:30
ORD-004769,2024-12-26,WH3,CUST-0199,123,standard,08:30,12:30
ORD-004770,2024-12-26,WH3,CUST-0146,72,urgent,12:30,16:30
ORD-004771,2024-12-26,WH3,CUST-0163,23,urgent,13:30,16:30
ORD-004772,2024-12-26,WH3,CUST-0190,119,urgent,10:30,13:30
ORD-004773,2024-12-26,WH3,CUST-0172,96,standard,13:30,15:30
ORD-004774,2024-12-26,WH3,CUST-0185,65,urgent,14:00,18:00
ORD-004775,2024-12-26,WH3,CUST-0153,70,standard,12:00,15:00
ORD-004776,2024-12-26,WH3,CUST-0151,110,urgent,11:30,15:30
ORD-004777,2024-12-26,WH3,CUST-0178,87,standard,09:30,13:30
ORD-004778,2024-12-26,WH3,CUST-0145,72,standard,12:00,15:00
ORD-004779,2024-12-26,WH3,CUST-0195,86,standard,12:00,14:00
ORD-004780,2024-12-26,WH3,CUST-0141,106,standard,09:00,11:00
ORD-004781,2024-12-26,WH3,CUST-0186,31,urgent,14:30,17:30
ORD-004782,2024-12-26,WH3,CUST-0168,90,standard,13:00,16:00
ORD-004783,2024-12-26,WH3,CUST-0145,131,standard,11:00,13:00
ORD-004784,2024-12-26,WH3,CUST-0186,78,standard,09:00,11:00
ORD-004785,2024-12-26,WH3,CUST-0199,115,standard,12:00,15:00
ORD-004786,2024-12-26,WH3,CUST-0190,111,standard,11:30,15:30
ORD-004787,2024-12-26,WH3,CUST-0151,60,standard,11:00,13:00
ORD-004788,2024-12-26,WH3,CUST-0152,80,standard,12:30,16:30
ORD-004789,2024-12-26,WH3,CUST-0196,61,urgent,13:30,15:30
ORD-004790,2024-12-26,WH3,CUST-0160,49,standard,12:30,16:30
ORD-004791,2024-12-26,WH3,CUST-0197,138,urgent,08:00,10:00
ORD-004792,2024-12-26,WH3,CUST-0185,77,standard,10:30,13:30
ORD-004793,2024-12-26,WH3,CUST-0160,119,standard,11:30,14:30
ORD-004794,2024-12-26,WH3,CUST-0166,127,standard,12:30,15:30
ORD-004795,2024-12-27,WH1,CUST-0032,92,urgent,13:00,15:00
ORD-004796,2024-12-27,WH1,CUST-0010,16,standard,10:30,14:30
ORD-004797,2024-12-27,WH1,CUST-0035,52,standard,13:00,15:00
ORD-004798,2024-12-27,WH1,CUST-0056,140,standard,13:00,17:00
ORD-004799,2024-12-27,WH1,CUST-0042,129,standard,09:30,11:30
ORD-004800,2024-12-27,WH1,CUST-0012,111,standard,14:00,16:00
ORD-004801,2024-12-27,WH1,CUST-0015,66,urgent,13:30,16:30
ORD-004802,2024-12-27,WH1,CUST-0053,77,standard,10:00,12:00
ORD-004803,2024-12-27,WH1,CUST-0055,56,standard,10:30,12:30
ORD-004804,2024-12-27,WH1,CUST-0047,21,standard,09:00,12:00
ORD-004805,2024-12-27,WH1,CUST-0045,65,standard,10:00,14:00
ORD-004806,2024-12-27,WH1,CUST-0025,31,standard,14:30,18:30
ORD-004807,2024-12-27,WH1,CUST-0042,44,standard,09:30,13:30
ORD-004808,2024-12-27,WH1,CUST-0045,104,standard,10:30,12:30
ORD-004809,2024-12-27,WH1,CUST-0004,129,standard,09:30,11:30
ORD-004810,2024-12-27,WH1,CUST-0040,136,standard,13:30,16:30
ORD-004811,2024-12-27,WH1,CUST-0022,123,standard,10:00,13:00
ORD-004812,2024-12-27,WH1,CUST-0045,99,standard,14:30,18:30
ORD-004813,2024-12-27,WH1,CUST-0057,132,standard,13:30,15:30
ORD-004814,2024-12-27,WH1,CUST-0019,87,urgent,09:00,13:00
ORD-004815,2024-12-27,WH1,CUST-0057,51,standard,09:30,13:30
ORD-004816,2024-12-27,WH1,CUST-0006,18,standard,11:00,13:00
