date,vehicle_id,odometer_km,engine_temp_avg_c,engine_temp_max_c,oil_pressure_psi,battery_voltage,brake_pad_wear_pct,tire_pressure_avg_psi,fuel_consumed_liters,idle_time_minutes
2024-01-13,TRK-012,144956.0,92.6,105.2,41.3,13.87,54.8,35.4,4.44,72
2024-01-14,TRK-012,144956.0,92.1,104.4,39.5,13.85,64.8,35.5,0.0,2
2024-01-15,TRK-012,145078.0,93.8,104.6,38.7,13.89,85.1,35.8,13.47,26
2024-01-16,TRK-012,145250.8,91.7,103.8,37.8,13.92,99.5,35.0,19.43,48
2024-01-17,TRK-012,145360.3,93.0,103.8,42.2,13.89,99.5,33.5,12.4,45
2024-01-18,TRK-012,145480.0,95.7,107.6,37.0,14.01,99.5,34.9,13.05,57
2024-01-19,TRK-012,145622.3,89.7,99.7,38.5,14.01,99.5,35.0,16.09,34
2024-01-20,TRK-012,145622.3,93.0,104.1,37.3,13.75,99.5,34.2,0.0,21
2024-01-21,TRK-012,145662.6,92.5,102.7,40.2,13.96,99.5,34.2,4.59,43
2024-01-22,TRK-012,145784.3,93.8,104.2,39.0,14.19,99.5,36.1,14.05,51
2024-01-23,TRK-012,145879.5,90.7,100.6,40.5,13.64,99.5,35.4,11.03,52
2024-01-24,TRK-012,146052.8,92.4,102.7,37.5,14.02,99.5,36.5,19.04,32
2024-01-25,TRK-012,146197.2,90.1,105.7,38.9,13.81,99.8,34.3,15.78,11
2024-01-26,TRK-012,146343.2,90.0,104.3,39.4,13.86,3.9,34.8,16.41,15
2024-01-27,TRK-012,146415.4,90.4,103.0,38.9,13.78,4.0,35.5,7.97,1
2024-01-28,TRK-012,146503.3,89.2,103.0,37.7,13.99,4.2,34.6,9.77,56
2024-01-29,TRK-012,146602.5,90.1,102.4,40.1,14.05,4.5,35.6,10.97,11
2024-01-30,TRK-012,146721.1,91.7,106.3,38.9,13.85,4.8,34.5,12.92,41
2024-01-31,TRK-012,146829.4,88.9,102.1,39.5,13.73,5.0,35.5,12.26,55
2024-02-01,TRK-012,146962.2,92.1,105.2,37.5,13.91,5.3,35.5,14.51,40
2024-02-02,TRK-012,147087.6,88.6,101.8,39.8,13.75,5.6,34.8,13.89,27
2024-02-03,TRK-012,147145.5,90.3,104.4,37.6,13.86,5.8,36.0,6.44,34
2024-02-04,TRK-012,147229.8,91.3,103.4,39.1,13.88,6.0,33.4,9.21,42
2024-02-05,TRK-012,147394.8,91.5,103.6,39.9,13.75,6.4,34.2,17.96,46
2024-02-06,TRK-012,147501.7,91.4,105.3,41.4,13.88,6.6,36.0,11.67,37
2024-02-07,TRK-012,147590.9,92.7,106.4,40.6,13.96,6.8,35.9,9.88,47
2024-02-08,TRK-012,147703.1,90.2,107.2,39.5,14.01,7.1,34.2,12.41,51
2024-02-09,TRK-012,147784.5,87.7,100.8,39.2,14.2,7.3,35.2,9.1,41
2024-02-10,TRK-012,147784.5,90.9,106.0,40.4,13.78,7.3,35.6,0.0,5
2024-02-11,TRK-012,147864.5,91.1,105.8,40.8,14.06,7.5,34.2,9.07,27
2024-02-12,TRK-012,147946.3,91.8,105.5,38.0,14.01,7.7,35.8,9.02,7
2024-02-13,TRK-012,148115.7,91.9,105.6,39.0,14.01,8.1,35.1,19.02,46
2024-02-14,TRK-012,148238.4,93.4,106.2,39.5,13.78,8.4,34.1,13.47,44
2024-02-15,TRK-012,148394.8,92.1,106.6,38.6,13.89,8.7,36.3,17.25,48
2024-02-16,TRK-012,148555.8,91.4,105.2,39.8,13.82,9.1,33.8,18.83,15
2024-02-17,TRK-012,148652.8,92.3,108.0,37.7,13.69,9.4,35.0,11.03,27
2024-02-18,TRK-012,148735.9,91.3,105.1,39.2,13.78,9.5,36.4,9.19,16
2024-02-19,TRK-012,148856.6,89.2,102.2,39.9,13.79,9.8,37.0,13.22,42
2024-02-20,TRK-012,148940.3,91.4,105.1,40.0,13.94,10.0,34.6,10.09,36
2024-02-21,TRK-012,149066.2,88.9,101.1,39.7,13.65,10.3,35.6,13.83,34
2024-02-22,TRK-012,149198.5,91.1,104.9,40.6,13.91,10.7,33.8,14.68,17
2024-02-23,TRK-012,149327.2,89.8,103.2,40.8,13.84,11.0,36.0,14.16,34
2024-02-24,TRK-012,149327.2,92.6,106.5,39.4,14.01,11.0,34.0,0.0,2
2024-02-25,TRK-012,149415.1,89.6,103.5,40.5,13.81,11.2,33.8,9.76,23
2024-02-26,TRK-012,149544.2,91.8,104.8,39.7,13.96,11.5,35.5,14.15,47
2024-02-27,TRK-012,149706.7,90.8,103.8,38.2,13.92,11.9,35.7,18.09,49
2024-02-28,TRK-012,149830.3,92.6,105.2,41.1,13.91,12.2,35.3,13.77,25
2024-02-29,TRK-012,150014.4,93.3,105.6,42.2,13.79,12.6,35.0,20.31,50
2024-03-01,TRK-012,150109.0,87.6,100.4,39.6,13.95,12.8,33.8,10.46,62
2024-03-02,TRK-012,150138.7,92.4,106.6,41.3,13.78,12.9,36.6,3.31,56
2024-03-03,TRK-012,150221.5,89.7,101.8,38.9,13.82,13.1,35.9,9.15,47
2024-03-04,TRK-012,150333.6,88.5,100.8,38.9,13.96,13.4,36.7,12.75,49
2024-03-05,TRK-012,150333.6,91.4,104.7,37.7,14.02,13.4,34.2,0.0,0
2024-03-06,TRK-012,150489.9,90.7,103.5,40.8,13.84,13.7,35.7,17.66,42
2024-03-07,TRK-012,150541.6,91.9,109.1,38.1,13.8,13.8,34.2,5.65,71
2024-03-08,TRK-012,150652.3,90.1,104.0,39.7,13.9,14.1,35.0,12.11,51
2024-03-09,TRK-012,150652.9,88.9,102.4,41.1,13.88,14.1,34.7,0.33,46
2024-03-10,TRK-012,150714.1,93.7,107.9,42.8,13.98,14.3,35.3,7.41,41
2024-03-11,TRK-012,150831.4,91.4,104.0,41.9,14.08,14.5,33.6,13.03,39
2024-03-12,TRK-012,150942.5,91.2,104.5,40.4,13.98,14.8,35.9,12.26,27
2024-03-13,TRK-012,151088.9,92.9,106.1,40.3,14.01,15.2,35.2,16.23,53
2024-03-14,TRK-012,151226.5,90.1,102.2,40.6,13.9,15.5,34.4,15.16,26
2024-03-15,TRK-012,151344.7,92.6,107.1,40.3,13.87,15.8,34.7,13.28,56
2024-03-16,TRK-012,151344.7,90.9,103.0,40.3,13.92,15.8,35.5,0.0,0
2024-03-17,TRK-012,151344.7,89.2,105.0,38.9,13.88,15.8,36.0,0.0,0
2024-03-18,TRK-012,151487.4,91.8,106.0,42.9,13.78,16.1,35.0,15.52,29
2024-03-19,TRK-012,151609.4,91.7,104.1,40.3,14.02,16.4,35.4,13.66,21
2024-03-20,TRK-012,151679.0,89.6,103.2,39.6,13.94,16.6,35.7,7.98,14
2024-03-21,TRK-012,151795.9,92.3,105.6,41.4,14.12,16.8,35.9,13.03,34
2024-03-22,TRK-012,151899.1,89.9,103.5,39.6,13.85,17.1,35.2,11.5,40
2024-03-23,TRK-012,151956.5,93.4,108.5,40.6,13.82,17.2,35.6,6.54,28
2024-03-24,TRK-012,152008.7,91.6,105.5,39.8,13.67,17.3,34.0,5.95,26
2024-03-25,TRK-012,152105.4,93.9,107.5,38.8,13.78,17.6,35.0,10.97,39
2024-03-26,TRK-012,152300.6,91.1,105.6,38.0,13.85,18.0,35.0,21.39,53
2024-03-27,TRK-012,152423.6,92.2,105.0,40.3,14.03,18.3,35.7,14.11,20
2024-03-28,TRK-012,152556.7,91.6,105.7,36.8,14.0,18.6,34.0,15.26,18
2024-03-29,TRK-012,152680.6,92.0,104.1,39.3,14.12,18.9,33.6,13.79,29
2024-03-30,TRK-012,152711.1,89.5,103.0,40.9,13.97,19.0,35.3,3.47,19
2024-03-31,TRK-012,152817.6,89.1,102.4,41.9,13.88,19.3,35.6,11.71,40
2024-04-01,TRK-012,152910.6,89.7,102.2,42.5,13.74,19.5,35.8,10.29,45
2024-04-02,TRK-012,153040.2,91.4,103.5,40.1,13.8,19.8,34.7,14.4,58
2024-04-03,TRK-012,153114.3,92.7,105.4,37.5,14.18,20.0,35.2,8.63,37
2024-04-04,TRK-012,153266.3,94.6,107.8,39.2,14.04,20.3,34.2,17.21,28
2024-04-05,TRK-012,153385.6,93.0,106.6,37.7,14.04,20.6,34.5,12.98,22
2024-04-06,TRK-012,153402.2,94.2,108.8,40.7,13.94,20.7,36.3,2.03,39
2024-04-07,TRK-012,153465.5,93.0,106.2,36.3,13.84,20.8,33.3,7.18,80
2024-04-08,TRK-012,153465.5,90.2,105.4,37.7,13.96,20.8,33.8,0.0,0
2024-04-09,TRK-012,153583.0,94.2,108.5,37.7,14.08,21.1,36.4,12.86,33
2024-04-10,TRK-012,153743.4,92.6,104.9,39.4,14.06,21.5,36.1,17.92,57
2024-04-11,TRK-012,153855.7,92.5,105.2,39.6,13.97,21.7,34.9,12.34,31
2024-04-12,TRK-012,153971.2,88.1,100.3,40.4,13.85,22.0,35.2,12.72,47
2024-04-13,TRK-012,154016.1,93.1,106.0,41.2,13.9,22.1,34.8,5.31,46
2024-04-14,TRK-012,154073.1,89.7,104.0,38.5,13.84,22.3,34.8,6.46,23
2024-04-15,TRK-012,154240.1,91.7,106.3,40.0,13.89,22.7,34.3,18.38,7
2024-04-16,TRK-012,154366.0,88.4,102.0,39.2,13.92,23.0,33.9,14.52,33
2024-04-17,TRK-012,154482.9,88.2,100.3,40.3,13.8,23.2,36.1,12.91,4
2024-04-18,TRK-012,154641.9,92.4,105.2,40.9,13.71,23.6,33.7,17.53,27
2024-04-19,TRK-012,154772.4,90.9,103.1,40.7,14.04,23.9,33.8,14.75,50
2024-04-20,TRK-012,154852.9,93.3,106.9,38.6,13.89,24.1,35.9,9.36,31
2024-04-21,TRK-012,154852.9,93.1,107.3,41.4,14.04,24.1,34.6,0.0,8
2024-04-22,TRK-012,154954.9,92.1,104.7,36.0,13.78,24.4,36.5,11.75,20
2024-04-23,TRK-012,155065.6,90.8,104.2,41.6,13.84,24.6,35.5,12.16,46
2024-04-24,TRK-012,155220.7,93.3,105.5,38.6,13.95,25.0,34.8,17.2,58
2024-04-25,TRK-012,155380.2,89.6,101.7,38.9,13.92,25.4,35.3,17.58,53
2024-04-26,TRK-012,155491.0,89.5,102.2,40.0,13.69,25.6,35.5,12.48,41
2024-04-27,TRK-012,155616.9,91.4,106.1,41.2,13.98,25.9,35.0,14.01,41
2024-04-28,TRK-012,155673.2,89.8,102.3,41.7,13.74,26.1,34.7,6.56,41
2024-04-29,TRK-012,155783.7,90.1,104.1,41.6,13.88,26.3,34.7,12.1,70
2024-04-30,TRK-012,155920.4,92.9,105.0,41.6,13.83,26.7,32.4,15.58,44
2024-05-01,TRK-012,155920.4,89.7,103.7,38.4,13.82,26.7,33.8,0.0,0
2024-05-02,TRK-012,156028.5,92.0,106.4,41.9,14.1,26.9,33.6,11.94,23
2024-05-03,TRK-012,156170.8,89.7,102.5,37.8,13.82,27.3,35.1,15.67,34
2024-05-04,TRK-012,156281.1,93.2,106.0,40.6,13.9,27.5,35.0,12.37,10
2024-05-05,TRK-012,156300.9,92.3,105.6,38.9,13.82,27.6,37.5,2.18,28
2024-05-06,TRK-012,156438.5,90.0,104.5,39.2,13.69,27.9,34.2,15.15,25
2024-05-07,TRK-012,156527.7,91.8,107.0,39.9,13.68,28.1,34.9,9.84,28
2024-05-08,TRK-012,156527.7,93.0,105.4,38.7,13.93,28.1,34.2,0.0,2
2024-05-09,TRK-012,156670.3,92.6,106.8,40.0,13.86,28.4,33.8,15.7,27
2024-05-10,TRK-012,156802.3,91.1,103.2,38.0,13.84,28.8,35.3,14.43,22
2024-05-11,TRK-012,156854.4,88.4,100.5,42.0,13.96,28.9,34.5,6.37,54
2024-05-12,TRK-012,156869.6,88.7,102.1,42.8,13.83,28.9,32.8,1.97,64
2024-05-13,TRK-012,157014.7,88.6,102.0,41.0,13.92,29.3,35.6,16.0,27
2024-05-14,TRK-012,157132.1,91.0,105.4,40.4,13.94,29.5,34.8,12.84,29
2024-05-15,TRK-012,157223.5,103.1,116.5,36.2,13.79,29.8,34.0,10.07,41
2024-05-16,TRK-012,157376.2,99.2,119.1,34.7,13.79,30.1,35.3,16.74,15
2024-05-17,TRK-012,157524.4,105.8,121.4,33.8,14.0,30.5,34.5,16.24,50
2024-05-18,TRK-012,157586.9,96.8,113.0,35.3,13.9,30.6,34.9,7.51,20
2024-05-19,TRK-012,157675.2,95.8,110.5,37.8,13.94,30.8,35.9,9.64,28
2024-05-20,TRK-012,157796.1,97.2,111.8,32.9,14.15,31.1,36.0,14.2,32
2024-05-21,TRK-012,157919.6,106.9,126.1,28.3,13.92,31.4,34.1,13.5,30
2024-05-22,TRK-012,157919.6,99.5,115.7,32.1,13.91,31.4,34.2,0.0,11
2024-05-23,TRK-012,158017.4,98.9,114.7,29.4,13.98,31.6,34.4,10.9,73
2024-05-24,TRK-012,158083.3,99.4,116.2,29.5,13.83,31.8,35.2,7.24,22
2024-05-25,TRK-012,158157.7,101.9,120.8,34.7,13.97,32.0,35.1,8.37,50
2024-05-26,TRK-012,158157.7,104.3,121.2,29.7,14.09,32.0,35.4,0.0,7
2024-05-27,TRK-012,158309.6,105.0,124.4,29.6,13.82,32.3,34.1,16.78,61
2024-05-28,TRK-012,158435.3,102.6,122.2,29.0,13.78,32.6,34.4,13.67,30
2024-05-29,TRK-012,158568.3,106.2,124.4,30.3,13.74,33.0,34.9,15.24,55
2024-05-30,TRK-012,158707.7,88.4,103.2,38.7,13.73,33.3,35.7,15.31,54
2024-05-31,TRK-012,158853.1,93.0,106.3,39.4,13.86,33.6,33.8,16.28,41
2024-06-01,TRK-012,158919.2,92.9,106.3,40.4,13.99,33.8,33.3,7.4,18
2024-06-02,TRK-012,159003.5,90.9,106.6,43.1,13.91,34.0,35.5,9.49,45
2024-06-03,TRK-012,159084.3,89.8,103.2,40.9,13.94,34.2,33.7,9.15,28
2024-06-04,TRK-012,159178.0,92.7,106.8,40.8,14.0,34.4,34.4,10.87,29
2024-06-05,TRK-012,159293.2,91.1,105.5,38.9,13.87,34.7,34.6,12.52,36
2024-06-06,TRK-012,159390.7,90.1,103.4,40.3,13.93,34.9,36.5,10.63,53
2024-06-07,TRK-012,159390.7,93.0,106.9,39.8,13.95,34.9,34.0,0.0,0
2024-06-08,TRK-012,159474.8,90.5,103.7,40.7,13.72,35.1,34.0,9.17,52
2024-06-09,TRK-012,159553.5,92.1,104.4,38.0,13.8,35.3,34.2,8.67,46
2024-06-10,TRK-012,159674.5,88.9,101.9,39.9,13.8,35.6,35.5,13.67,32
2024-06-11,TRK-012,159857.5,89.0,101.7,38.9,13.62,36.0,36.5,20.34,57
2024-06-12,TRK-012,159967.1,90.1,105.7,43.0,13.79,36.3,35.6,11.97,43
2024-06-13,TRK-012,160061.5,92.0,106.5,39.8,13.98,36.5,34.4,10.84,32
2024-06-14,TRK-012,160204.8,93.6,107.4,39.2,14.02,36.9,35.7,15.99,25
2024-06-15,TRK-012,160335.7,91.7,104.1,39.8,13.89,37.2,33.6,14.35,38
2024-06-16,TRK-012,160335.7,91.1,104.5,38.6,13.7,37.2,35.3,0.0,4
2024-06-17,TRK-012,160398.5,92.6,106.6,37.2,13.88,37.3,33.5,7.43,32
2024-06-18,TRK-012,160529.8,92.2,105.4,40.6,13.96,37.6,35.8,14.81,56
2024-06-19,TRK-012,160665.5,93.7,107.0,38.6,14.14,38.0,35.3,15.22,48
2024-06-20,TRK-012,160773.2,91.6,104.2,38.6,13.77,38.2,35.1,11.78,34
2024-06-21,TRK-012,160890.3,90.0,102.4,41.7,13.84,38.5,35.5,12.9,58
2024-06-22,TRK-012,160967.0,90.2,104.2,38.3,13.88,38.7,35.0,8.63,37
2024-06-23,TRK-012,161065.5,91.1,104.7,37.8,13.68,38.9,35.8,10.81,59
2024-06-24,TRK-012,161204.6,93.6,106.8,39.5,13.89,39.2,36.3,15.59,33
2024-06-25,TRK-012,161317.3,89.5,102.9,39.4,13.8,39.5,36.1,12.39,31
2024-06-26,TRK-012,161446.9,91.6,104.8,40.6,13.93,39.8,34.9,14.42,42
2024-06-27,TRK-012,161582.8,93.1,105.8,39.7,13.85,40.1,34.7,14.96,33
2024-06-28,TRK-012,161717.0,89.0,102.6,40.4,13.81,40.5,34.3,15.05,41
2024-06-29,TRK-012,161795.4,91.0,104.6,39.7,13.76,40.6,36.0,8.7,28
2024-06-30,TRK-012,161795.4,92.8,106.0,41.1,13.82,40.6,35.3,0.0,21
2024-07-01,TRK-012,161938.0,91.3,107.1,38.8,13.82,41.0,33.0,16.38,47
2024-07-02,TRK-012,161938.0,89.6,102.2,39.3,13.85,41.0,33.4,0.0,18
2024-07-03,TRK-012,162141.7,91.8,105.3,39.5,14.08,41.5,35.0,22.46,56
2024-07-04,TRK-012,162305.0,90.2,102.8,37.5,13.93,41.9,34.6,18.2,57
2024-07-05,TRK-012,162396.3,89.8,102.1,37.3,13.58,42.1,36.9,10.49,52
2024-07-06,TRK-012,162506.3,93.3,106.2,41.4,13.81,42.3,35.8,12.97,27
2024-07-07,TRK-012,162572.0,92.8,106.1,38.0,13.9,42.5,35.1,7.28,43
2024-07-08,TRK-012,162686.2,90.9,103.0,38.9,13.78,42.8,34.4,12.48,48
2024-07-09,TRK-012,162828.2,90.2,102.9,39.7,13.95,43.1,34.9,15.89,47
2024-07-10,TRK-012,162983.9,91.9,104.7,39.7,13.9,43.5,34.7,16.98,64
2024-07-11,TRK-012,163080.5,92.9,106.0,39.8,13.87,43.7,34.7,11.03,31
2024-07-12,TRK-012,163145.3,89.9,102.0,40.4,13.76,43.9,34.1,7.65,47
2024-07-13,TRK-012,163196.3,90.1,102.4,37.4,13.9,44.0,35.4,6.27,55
2024-07-14,TRK-012,163250.8,91.0,103.6,38.8,13.66,44.1,35.1,6.01,45
2024-07-15,TRK-012,163410.2,89.6,104.3,38.5,14.0,44.5,34.1,17.73,22
2024-07-16,TRK-012,163536.8,90.0,102.6,40.7,13.76,44.8,35.5,14.13,57
2024-07-17,TRK-012,163645.9,91.6,104.4,38.3,13.66,45.0,34.7,12.01,34
2024-07-18,TRK-012,163788.6,91.5,103.5,38.2,13.91,45.4,33.2,16.19,39
2024-07-19,TRK-012,163788.6,90.0,106.0,38.8,13.64,45.4,35.1,0.0,0
2024-07-20,TRK-012,163887.7,92.5,107.8,42.0,13.83,45.6,34.4,11.04,26
2024-07-21,TRK-012,163981.2,94.5,106.6,38.0,14.01,45.8,34.6,10.21,45
2024-07-22,TRK-012,164135.4,91.5,106.2,36.7,14.09,46.2,34.7,16.78,52
2024-07-23,TRK-012,164236.9,91.0,105.7,36.1,13.7,46.5,34.8,11.5,27
2024-07-24,TRK-012,164354.7,93.2,106.6,40.3,13.92,46.7,35.3,13.1,48
2024-07-25,TRK-012,164505.1,91.2,105.8,39.4,13.74,47.1,33.8,17.31,70
2024-07-26,TRK-012,164583.5,92.6,105.5,37.6,13.89,47.3,36.3,9.37,36
2024-07-27,TRK-012,164583.5,90.2,104.2,39.4,14.15,47.3,35.1,0.0,2
2024-07-28,TRK-012,164672.4,90.7,104.1,41.0,13.96,47.5,34.9,9.77,45
2024-07-29,TRK-012,164776.2,92.2,104.8,38.5,14.23,47.7,34.6,11.45,39
2024-07-30,TRK-012,164871.8,89.8,104.0,40.5,14.0,48.0,34.1,10.56,38
2024-07-31,TRK-012,164984.1,92.1,107.5,39.9,13.72,48.2,35.8,12.35,35
2024-08-01,TRK-012,165095.0,94.1,108.5,37.4,13.92,48.5,34.8,12.64,44
2024-08-02,TRK-012,165213.6,90.1,103.8,39.8,13.84,48.8,35.2,13.36,20
2024-08-03,TRK-012,165278.9,89.5,102.3,37.1,13.77,48.9,35.5,7.37,24
2024-08-04,TRK-012,165353.7,90.2,103.7,38.7,13.81,49.1,35.7,8.64,32
2024-08-05,TRK-012,165510.8,89.2,103.1,41.6,13.78,49.5,36.7,17.55,50
2024-08-06,TRK-012,165661.6,92.6,105.2,40.3,13.85,49.8,34.8,16.48,8
2024-08-07,TRK-012,165800.2,92.7,104.9,40.4,13.85,50.2,35.1,15.85,32
2024-08-08,TRK-012,165800.2,90.7,104.6,37.6,13.83,50.2,35.8,0.0,12
2024-08-09,TRK-012,165959.0,94.1,112.0,37.6,13.94,50.6,34.4,17.5,58
2024-08-10,TRK-012,166039.9,88.6,101.9,38.4,13.87,50.7,34.8,9.07,38
2024-08-11,TRK-012,166105.0,90.5,102.9,41.2,13.97,50.9,34.8,7.76,47
2024-08-12,TRK-012,166219.4,90.8,105.0,40.7,13.81,51.2,34.8,12.79,40
2024-08-13,TRK-012,166316.1,89.4,101.5,37.8,13.81,51.4,34.8,10.58,36
2024-08-14,TRK-012,166493.3,92.6,105.9,41.8,13.88,51.8,35.2,19.89,38
2024-08-15,TRK-012,166640.9,89.2,101.3,38.5,13.88,52.2,33.6,16.07,49
2024-08-16,TRK-012,166753.6,89.9,105.2,39.0,13.85,52.4,35.3,12.52,42
2024-08-17,TRK-012,166822.1,91.3,104.0,38.5,13.76,52.6,34.7,7.49,59
2024-08-18,TRK-012,166917.1,93.8,106.0,42.4,13.97,52.8,35.4,10.35,51
2024-08-19,TRK-012,167042.8,93.7,106.4,38.1,13.78,53.1,34.8,13.67,37
2024-08-20,TRK-012,167205.3,90.7,103.6,38.7,13.76,53.5,36.0,18.22,35
2024-08-21,TRK-012,167324.5,92.1,108.1,40.4,13.87,53.8,36.6,13.16,31
2024-08-22,TRK-012,167457.2,91.2,104.1,39.6,13.84,54.1,33.6,14.53,46
2024-08-23,TRK-012,167549.8,90.2,102.8,39.6,13.99,54.3,36.1,10.18,43
2024-08-24,TRK-012,167653.7,89.7,104.4,41.8,14.02,54.6,33.9,11.79,24
2024-08-25,TRK-012,167726.8,92.6,105.3,39.3,13.84,54.8,35.5,7.95,37
2024-08-26,TRK-012,167872.6,93.5,107.1,39.3,13.86,55.1,34.3,16.04,31
2024-08-27,TRK-012,168035.5,93.5,105.9,36.5,13.9,55.5,35.2,17.83,40
2024-08-28,TRK-012,168126.7,91.1,103.3,39.6,13.86,55.7,34.8,10.11,51
2024-08-29,TRK-012,168310.1,90.8,103.3,39.4,13.9,56.2,35.6,20.42,27
2024-08-30,TRK-012,168431.0,91.3,106.5,40.6,13.72,56.4,35.4,13.24,51
2024-08-31,TRK-012,168455.0,90.0,103.1,38.9,13.82,56.5,35.2,2.73,47
2024-09-01,TRK-012,168490.2,89.7,102.2,39.3,13.98,56.6,34.3,4.03,62
2024-09-02,TRK-012,168640.7,89.3,101.3,39.4,13.84,56.9,35.8,16.38,45
2024-09-03,TRK-012,168757.8,90.3,103.1,41.4,13.72,57.2,34.7,12.78,45
2024-09-04,TRK-012,168886.6,91.2,103.7,36.0,13.74,57.5,35.9,14.08,38
2024-09-05,TRK-012,168989.1,91.9,107.1,38.0,14.11,57.8,35.2,11.39,32
2024-09-06,TRK-012,169099.9,91.4,103.9,38.3,14.01,58.0,34.2,12.34,57
2024-09-07,TRK-012,169195.6,91.0,103.8,39.7,13.9,58.3,33.2,10.65,50
2024-09-08,TRK-012,169195.6,88.4,101.7,38.8,13.73,58.3,36.0,0.0,17
2024-09-09,TRK-012,169337.3,91.1,103.9,39.0,14.0,58.6,35.2,15.65,47
2024-09-10,TRK-012,169465.6,92.0,104.8,40.5,13.84,58.9,36.0,14.05,33
2024-09-11,TRK-012,169615.4,93.1,105.2,41.9,13.7,59.3,35.2,16.69,45
2024-09-12,TRK-012,169763.5,89.2,101.9,38.1,13.95,59.6,33.5,16.25,51
2024-09-13,TRK-012,169907.9,89.9,102.9,37.2,13.93,60.0,34.4,15.96,30
2024-09-14,TRK-012,169958.6,91.4,103.9,37.8,14.07,60.1,36.3,5.61,23
2024-09-15,TRK-012,170057.0,92.7,106.0,40.4,13.85,60.3,34.1,11.08,49
2024-09-16,TRK-012,170202.0,88.6,101.1,39.8,13.93,60.7,35.9,15.9,27
2024-09-17,TRK-012,170354.6,90.5,104.1,40.6,13.74,61.0,35.0,16.66,48
2024-09-18,TRK-012,170470.9,89.8,102.6,39.7,13.72,63.3,37.0,13.07,46
2024-09-19,TRK-012,170624.1,91.9,105.1,39.8,13.89,75.7,35.1,16.71,21
2024-09-20,TRK-012,170780.1,92.7,106.2,39.5,13.91,82.0,35.1,17.44,43
2024-09-21,TRK-012,170816.9,92.6,107.8,40.5,14.03,98.1,35.4,4.06,60
2024-09-22,TRK-012,170943.7,90.4,101.5,42.0,13.93,99.5,36.2,14.09,76
2024-09-23,TRK-012,171095.6,93.7,105.0,38.9,13.85,99.5,34.7,16.99,51
2024-09-24,TRK-012,171148.9,92.2,103.7,40.8,14.01,99.5,35.4,6.06,51
2024-09-25,TRK-012,171280.5,93.5,103.9,39.2,14.04,99.5,34.8,14.43,54
2024-09-26,TRK-012,171402.3,92.6,104.5,39.0,13.52,99.5,36.1,13.77,44
2024-09-27,TRK-012,171545.0,91.6,101.7,39.8,13.84,99.5,35.4,15.63,32
2024-09-28,TRK-012,171652.5,92.0,102.4,36.9,13.94,99.5,34.8,11.9,44
2024-09-29,TRK-012,171743.4,94.2,104.0,42.2,13.9,99.5,35.3,9.9,38
2024-09-30,TRK-012,171856.7,95.6,105.7,39.6,14.0,99.5,36.1,12.49,54
2024-10-01,TRK-012,171856.7,93.0,103.6,41.5,13.78,99.5,33.6,0.0,9
2024-10-02,TRK-012,171856.7,94.6,104.3,38.9,14.01,99.5,35.8,0.0,0
2024-10-03,TRK-012,171986.4,90.4,104.2,40.1,13.68,99.8,36.6,14.37,50
2024-10-04,TRK-012,172147.9,93.6,107.2,39.2,13.95,1.7,35.1,17.76,39
2024-10-05,TRK-012,172158.9,90.3,102.4,40.8,14.04,1.7,33.9,1.48,49
2024-10-06,TRK-012,172219.8,90.5,102.8,38.9,13.79,1.9,36.2,6.89,22
2024-10-07,TRK-012,172310.2,89.9,102.1,40.5,13.88,2.1,34.3,9.94,40
2024-10-08,TRK-012,172444.2,90.6,103.0,38.2,13.82,2.4,34.1,14.93,28
2024-10-09,TRK-012,172518.7,90.9,103.0,40.5,13.89,2.6,33.6,8.28,46
2024-10-10,TRK-012,172603.7,90.5,102.8,40.1,13.97,2.8,35.0,9.51,50
2024-10-11,TRK-012,172706.6,94.1,107.1,40.2,13.95,3.0,37.1,11.23,16
2024-10-12,TRK-012,172706.6,92.5,106.4,37.5,13.84,3.0,35.8,0.0,9
2024-10-13,TRK-012,172775.0,89.3,105.0,37.6,13.83,3.2,34.6,7.64,26
2024-10-14,TRK-012,172921.9,92.6,105.6,36.9,14.07,3.5,36.0,16.29,44
2024-10-15,TRK-012,173005.1,90.1,105.0,39.2,14.05,3.7,34.0,9.3,58
2024-10-16,TRK-012,173149.4,93.0,108.5,37.2,13.98,4.1,35.2,15.84,36
2024-10-17,TRK-012,173276.0,90.1,102.3,38.1,13.97,4.4,34.3,13.96,63
2024-10-18,TRK-012,173409.5,90.7,104.0,37.7,14.0,4.7,35.0,14.87,47
2024-10-19,TRK-012,173473.6,91.7,105.7,38.9,14.0,4.8,35.5,7.5,59
2024-10-20,TRK-012,173555.1,91.7,105.0,37.6,13.82,5.0,35.4,9.26,27
2024-10-21,TRK-012,173665.7,90.8,104.0,37.7,13.8,5.3,32.7,12.12,21
2024-10-22,TRK-012,173829.2,90.6,103.3,39.1,14.02,5.7,35.6,17.92,26
2024-10-23,TRK-012,173956.5,89.5,101.7,39.0,13.79,6.0,36.1,14.24,52
2024-10-24,TRK-012,174029.1,88.9,102.0,37.4,13.83,6.2,35.6,7.99,71
2024-10-25,TRK-012,174197.5,91.1,104.8,40.7,13.76,6.6,34.5,18.56,39
2024-10-26,TRK-012,174247.0,91.6,104.0,38.8,14.01,6.7,34.1,5.5,26
2024-10-27,TRK-012,174260.7,91.3,104.2,37.5,13.79,6.7,34.7,1.71,36
